Cpd,Mass,Avg Mass,RT,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1665,4030.3249,4031.3895,10.414,33725,93.3,670.7135,TRUE,Cpd 1665: 10.414,,670.7135,Negative,-6,-6,10.245,10.544,2509,0.143,0,4,1,,405,6,NZ_180830_s31.d,Find by Molecular Feature
1243,3983.4063,3984.7582,8.003,31214,100,1326.7951,TRUE,Cpd 1243: 8.003,0.002,1327.1265,Negative,-2,-3,7.938,8.088,1398,0.083,0,8,2,,286,8,NZ_180830_s31.d,Find by Molecular Feature
1246,3961.4262,3963.0304,8.004,56530,99.2,1319.4689,TRUE,Cpd 1246: 8.004,0.0044,1319.8024,Negative,-2,-3,7.913,8.18,1645,0.099,0.01,10,2,,286,8,NZ_180830_s31.d,Find by Molecular Feature
1238,3946.535,3948.3245,7.996,50275,85.3,562.7836,TRUE,Cpd 1238: 7.996,0.0034,562.9259,Negative,-6,-7,7.838,8.13,2262,0.09,0.01,10,2,,285,13,NZ_180830_s31.d,Find by Molecular Feature
1669,3942.6125,3944.0844,10.418,26904,80,1313.1977,TRUE,Cpd 1669: 10.418,0.0044,1313.5316,Negative,-2,-3,10.361,10.486,1161,0.072,0,8,2,,405,6,NZ_180830_s31.d,Find by Molecular Feature
1247,3938.4681,3940.9484,8.004,49327,80,1968.2268,TRUE,Cpd 1247: 8.004,,1969.2148,Negative,-2,-2,7.922,8.163,2039,0.107,0.01,7,1,,286,8,NZ_180830_s31.d,Find by Molecular Feature
1340,3936.5227,3938.1847,8.607,222272,89.3,655.0797,TRUE,Cpd 1340: 8.607,0.0029,655.2473,Negative,-3,-7,8.48,8.804,8131,0.096,0.02,24,5,,315,1,NZ_180830_s31.d,Find by Molecular Feature
1670,3920.6261,3922.3053,10.418,68690,93.7,1305.8673,TRUE,Cpd 1670: 10.418,0.0052,1306.2049,Negative,-2,-3,10.345,10.511,2451,0.087,0.01,10,2,,405,6,NZ_180830_s31.d,Find by Molecular Feature
1308,3917.5156,3919.0031,8.43,18730,80,1304.8328,TRUE,Cpd 1308: 8.430,0.0096,1305.1656,Negative,-2,-3,8.371,8.488,1086,0.065,0,8,2,,304,3,NZ_180830_s31.d,Find by Molecular Feature
1248,3917.4615,3919.3122,8.005,180269,100,1304.8137,TRUE,Cpd 1248: 8.005,0.0021,1305.1456,Negative,-2,-3,7.897,8.221,4463,0.112,0.02,13,2,,286,8,NZ_180830_s31.d,Find by Molecular Feature
1250,3912.5147,3914.3136,8.014,89631,89.3,781.4956,TRUE,Cpd 1250: 8.014,0.0121,781.6963,Negative,-3,-7,7.913,8.188,3251,0.083,0.01,18,4,,287,7,NZ_180830_s31.d,Find by Molecular Feature
1216,3900.4554,3901.2543,7.77,9302,100,1299.1445,TRUE,Cpd 1216: 7.770,,1299.1445,Negative,-3,-3,7.714,7.863,912,0.083,0,3,1,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1667,3898.6483,3900.6355,10.416,1231340,100,648.7674,TRUE,Cpd 1667: 10.416,0.0024,648.9346,Negative,-2,-7,10.22,10.619,37074,0.1,0.13,33,5,,405,6,NZ_180830_s31.d,Find by Molecular Feature
1371,3898.5074,3899.4774,8.819,12880,90.4,1298.4952,TRUE,Cpd 1371: 8.819,,1298.4952,Negative,-3,-3,8.771,8.879,979,0.074,0,3,1,,324,11,NZ_180830_s31.d,Find by Molecular Feature
1368,3897.4953,3898.858,8.817,67232,89.5,555.7775,TRUE,Cpd 1368: 8.817,0.0066,555.922,Negative,-4,-7,8.704,8.929,3301,0.095,0.01,9,3,,324,11,NZ_180830_s31.d,Find by Molecular Feature
1309,3895.5394,3897.2889,8.43,292426,100,648.2495,TRUE,Cpd 1309: 8.430,0.0056,648.4153,Negative,-5,-7,8.296,8.563,13247,0.09,0.03,16,3,,304,3,NZ_180830_s31.d,Find by Molecular Feature
1245,3895.4806,3897.2545,8.004,434007,100,1297.486,TRUE,Cpd 1245: 8.004,0.0021,1297.82,Negative,-2,-7,7.897,8.221,10030,0.111,0.05,24,4,,286,8,NZ_180830_s31.d,Find by Molecular Feature
1215,3877.4789,3879.2394,7.769,31668,83.7,1291.4857,TRUE,Cpd 1215: 7.769,,1291.8185,Negative,-3,-3,7.697,7.888,1869,0.1,0,6,1,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1241,3874.5002,3875.7952,8.002,3044390,100,644.7428,TRUE,Cpd 1241: 8.002,0.0011,644.7428,Negative,-6,-7,7.855,8.213,137256,0.097,0.32,17,2,,286,8,NZ_180830_s31.d,Find by Molecular Feature
1278,3873.5015,3875.4556,8.221,230236,87,552.3499,TRUE,Cpd 1278: 8.221,0.005,552.4928,Negative,-3,-7,8.088,8.388,7655,0.104,0.02,13,2,,295,1,NZ_180830_s31.d,Find by Molecular Feature
1244,3872.5176,3873.7467,8.004,1649790,99.7,773.4966,TRUE,Cpd 1244: 8.004,0.003,773.8924,Negative,-2,-8,7.872,8.246,25215,0.11,0.18,42,6,,286,8,NZ_180830_s31.d,Find by Molecular Feature
1227,3871.5256,3871.8934,7.965,403440,80,552.0681,TRUE,Cpd 1227: 7.965,0.002,552.35,Negative,-5,-7,7.863,8.188,46224,0.164,0.04,5,3,,284,1,NZ_180830_s31.d,Find by Molecular Feature
1211,3864.4774,3865.6552,7.766,24251,93.2,1931.2308,TRUE,Cpd 1211: 7.766,0.0022,1931.7298,Negative,-2,-3,7.714,7.847,1089,0.071,0,7,2,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1294,3856.5146,3858.2231,8.331,293850,100,641.745,TRUE,Cpd 1294: 8.331,0.0065,641.9113,Negative,-2,-7,8.18,8.513,8515,0.12,0.03,28,6,,301,2,NZ_180830_s31.d,Find by Molecular Feature
1210,3855.4832,3857.2864,7.766,559927,100,549.7762,TRUE,Cpd 1210: 7.766,0.0019,549.9194,Negative,-5,-7,7.63,7.897,17017,0.087,0.06,19,3,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1217,3854.4835,3857.0159,7.771,93214,80,1283.8203,TRUE,Cpd 1217: 7.771,0.0014,1284.4879,Negative,-2,-3,7.664,7.922,3312,0.093,0.01,13,2,,277,11,NZ_180830_s31.d,Find by Molecular Feature
781,3851.4528,3852.2926,4.082,7294,96.7,1924.7191,TRUE,Cpd 781: 4.082,,1924.7191,Negative,-2,-2,4.042,4.117,826,0.051,0,3,1,,135,14,NZ_180830_s31.d,Find by Molecular Feature
1199,3848.4969,3850.2919,7.688,270450,100,640.4084,TRUE,Cpd 1199: 7.688,0.0061,640.5762,Negative,-2,-7,7.514,7.805,9393,0.089,0.03,31,6,,273,8,NZ_180830_s31.d,Find by Molecular Feature
70,3844.8495,3845.4556,0.59,11377,97.1,1280.6092,TRUE,Cpd 70: 0.590,,1280.6092,Negative,-3,-3,0.553,0.661,2134,0.059,0,3,1,,4,71,NZ_180830_s31.d,Find by Molecular Feature
1214,3842.4953,3844.0623,7.768,48880,100,1920.2404,TRUE,Cpd 1214: 7.768,0.0001,1920.7368,Negative,-2,-3,7.705,7.847,1996,0.081,0.01,9,2,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1251,3832.5036,3834.1209,8.015,179942,100,546.4932,TRUE,Cpd 1251: 8.015,0.0022,546.6367,Negative,-2,-7,7.905,8.163,9815,0.091,0.02,13,3,,287,7,NZ_180830_s31.d,Find by Molecular Feature
1276,3832.5027,3834.0901,8.154,185781,97.1,637.7431,TRUE,Cpd 1276: 8.154,0.0052,637.9091,Negative,-3,-7,8.055,8.263,6047,0.09,0.02,18,4,,294,2,NZ_180830_s31.d,Find by Molecular Feature
1234,3831.5155,3833.4616,7.994,315926,100,637.5788,TRUE,Cpd 1234: 7.994,0.0088,637.9113,Negative,-3,-7,7.855,8.105,7916,0.107,0.03,25,4,,285,13,NZ_180830_s31.d,Find by Molecular Feature
1213,3820.5101,3822.2219,7.767,88082,100,1909.2475,TRUE,Cpd 1213: 7.767,0.0011,1909.7491,Negative,-2,-3,7.697,7.88,2928,0.088,0.01,11,2,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1202,3814.4958,3815.6605,7.729,33112,97.3,543.9202,TRUE,Cpd 1202: 7.729,0.0067,544.2084,Negative,-6,-7,7.58,7.888,1890,0.1,0,7,2,,274,3,NZ_180830_s31.d,Find by Molecular Feature
1212,3808.4932,3810.2354,7.766,207214,100,633.7407,TRUE,Cpd 1212: 7.766,0.009,633.9078,Negative,-2,-7,7.605,7.897,4496,0.096,0.02,24,5,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1209,3798.5292,3800.1896,7.765,255093,100,1898.2567,TRUE,Cpd 1209: 7.765,0.0026,1898.7588,Negative,-2,-7,7.63,7.888,5155,0.088,0.03,27,6,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1306,3792.496,3794.2854,8.4,357854,100,631.0754,TRUE,Cpd 1306: 8.400,0.006,631.2424,Negative,-2,-8,8.246,8.604,9473,0.119,0.04,32,7,,303,2,NZ_180830_s31.d,Find by Molecular Feature
1208,3776.5484,3778.426,7.764,2631899,100,538.4997,TRUE,Cpd 1208: 7.764,0.0011,538.6429,Negative,-2,-8,7.622,7.922,68104,0.092,0.28,53,7,,277,11,NZ_180830_s31.d,Find by Molecular Feature
1663,3659.55,3661.0277,10.386,18405,100,1828.7677,TRUE,Cpd 1663: 10.386,,1829.2698,Negative,-2,-2,10.328,10.461,1142,0.078,0,4,1,,403,5,NZ_180830_s31.d,Find by Molecular Feature
1207,3641.4895,3643.2523,7.76,58271,100,605.9072,TRUE,Cpd 1207: 7.760,0.0045,606.075,Negative,-6,-7,7.705,7.855,2295,0.078,0.01,11,2,,276,1,NZ_180830_s31.d,Find by Molecular Feature
1195,3638.3604,3639.68,7.682,20098,98.3,1818.1734,TRUE,Cpd 1195: 7.682,0.0041,1818.6734,Negative,-2,-3,7.589,7.755,945,0.091,0,6,2,,273,8,NZ_180830_s31.d,Find by Molecular Feature
1662,3637.5689,3638.9536,10.384,46017,98.8,1817.7776,TRUE,Cpd 1662: 10.384,0.0032,1818.2792,Negative,-2,-3,10.311,10.495,2178,0.086,0,8,2,,403,5,NZ_180830_s31.d,Find by Molecular Feature
1262,3629.4525,3630.8477,8.087,23236,80,1813.721,TRUE,Cpd 1262: 8.087,0.007,1814.2198,Negative,-2,-5,8.038,8.155,1047,0.054,0,12,3,,290,4,NZ_180830_s31.d,Find by Molecular Feature
24,3617.9458,3619.8754,0.583,12271,80,1204.9747,TRUE,Cpd 24: 0.583,,1205.6299,Negative,-3,-3,0.545,0.636,1125,0.056,0,5,1,,3,12,NZ_180830_s31.d,Find by Molecular Feature
1197,3616.3811,3617.6261,7.685,39725,98.5,1807.1839,TRUE,Cpd 1197: 7.685,0.0063,1807.6834,Negative,-2,-3,7.589,7.78,1715,0.105,0,7,2,,273,8,NZ_180830_s31.d,Find by Molecular Feature
1661,3615.5909,3617.2417,10.384,161120,100,1806.7875,TRUE,Cpd 1661: 10.384,0.0036,1807.2886,Negative,-2,-6,10.303,10.519,4008,0.096,0.02,19,4,,403,5,NZ_180830_s31.d,Find by Molecular Feature
1221,3610.4481,3612.5936,7.867,52492,100,1804.2166,TRUE,Cpd 1221: 7.867,0.0039,1805.2115,Negative,-2,-3,7.655,7.988,1470,0.158,0.01,9,2,,280,2,NZ_180830_s31.d,Find by Molecular Feature
1259,3607.476,3609.2482,8.083,182683,100,720.4877,TRUE,Cpd 1259: 8.083,0.0068,720.6881,Negative,-4,-5,8.005,8.196,9158,0.083,0.02,12,2,,290,4,NZ_180830_s31.d,Find by Molecular Feature
1184,3603.4024,3604.7686,7.642,13338,97.3,1800.6939,TRUE,Cpd 1184: 7.642,,1801.1923,Negative,-2,-2,7.589,7.722,1044,0.074,0,4,1,,271,1,NZ_180830_s31.d,Find by Molecular Feature
1660,3593.6104,3595.4713,10.379,2241703,100,597.9277,TRUE,Cpd 1660: 10.379,0.002,598.0949,Negative,-2,-8,10.062,10.611,49176,0.106,0.24,45,7,,403,5,NZ_180830_s31.d,Find by Molecular Feature
1192,3592.447,3595.2117,7.68,65176,80,1795.2162,TRUE,Cpd 1192: 7.680,,1796.6911,Negative,-2,-2,7.555,7.788,2741,0.115,0.01,6,1,,273,8,NZ_180830_s31.d,Find by Molecular Feature
1325,3591.4777,3593.1194,8.536,166642,100,597.5721,TRUE,Cpd 1325: 8.536,0.004,597.7396,Negative,-2,-7,8.421,8.629,4329,0.085,0.02,25,6,,310,2,NZ_180830_s31.d,Find by Molecular Feature
1222,3588.4669,3589.7695,7.871,154721,82.4,1793.2246,TRUE,Cpd 1222: 7.871,0.0044,1794.2217,Negative,-2,-6,7.555,8.038,1915,0.198,0.02,18,5,,280,2,NZ_180830_s31.d,Find by Molecular Feature
1185,3581.417,3582.8337,7.648,27617,96.4,1789.7009,TRUE,Cpd 1185: 7.648,0.0028,1790.2021,Negative,-2,-3,7.589,7.73,1515,0.08,0,8,2,,272,7,NZ_180830_s31.d,Find by Molecular Feature
66,3580.9001,3584.6278,0.59,26754,80,1192.6261,TRUE,Cpd 66: 0.590,,1192.6261,Negative,-3,-3,0.553,0.661,1622,0.058,0,9,1,,4,71,NZ_180830_s31.d,Find by Molecular Feature
1198,3572.4183,3574.0595,7.687,142881,100,1785.2006,TRUE,Cpd 1198: 7.687,0.0109,1785.7007,Negative,-2,-3,7.547,7.847,4511,0.12,0.02,11,2,,273,8,NZ_180830_s31.d,Find by Molecular Feature
1226,3571.4697,3572.1487,7.929,86947,80,594.2377,TRUE,Cpd 1226: 7.929,,594.2377,Negative,-6,-6,7.83,8.055,6604,0.131,0.01,4,1,,283,2,NZ_180830_s31.d,Find by Molecular Feature
1225,3570.477,3571.2405,7.923,56552,89.2,713.0881,TRUE,Cpd 1225: 7.923,,713.0881,Negative,-5,-5,7.797,8.097,3855,0.145,0.01,4,1,,283,2,NZ_180830_s31.d,Find by Molecular Feature
1179,3567.4709,3568.695,7.607,80119,80,712.4872,TRUE,Cpd 1179: 7.607,0.0188,712.6869,Negative,-5,-7,7.505,7.664,5219,0.078,0.01,7,2,,269,4,NZ_180830_s31.d,Find by Molecular Feature
1201,3566.4861,3567.9554,7.726,634356,85.4,593.407,TRUE,Cpd 1201: 7.726,0.0025,593.9051,Negative,-2,-6,7.555,7.863,17280,0.15,0.07,14,5,,274,3,NZ_180830_s31.d,Find by Molecular Feature
1223,3566.4835,3568.247,7.884,1295306,86.7,593.4067,TRUE,Cpd 1223: 7.884,0.0038,593.7392,Negative,-2,-7,7.539,8.072,22270,0.169,0.14,27,6,,281,1,NZ_180830_s31.d,Find by Molecular Feature
1186,3559.4365,3560.9673,7.649,45988,100,1778.7108,TRUE,Cpd 1186: 7.649,0.003,1779.2122,Negative,-2,-3,7.58,7.747,2219,0.085,0,9,2,,272,7,NZ_180830_s31.d,Find by Molecular Feature
1292,3551.4829,3553.0926,8.314,147842,92.6,590.9085,TRUE,Cpd 1292: 8.314,0.0224,591.0714,Negative,-2,-7,8.213,8.446,4455,0.122,0.02,20,6,,300,2,NZ_180830_s31.d,Find by Molecular Feature
1266,3551.47,3553.0974,8.111,248141,100,590.9043,TRUE,Cpd 1266: 8.111,0.0047,591.0738,Negative,-2,-7,7.963,8.23,7629,0.097,0.03,26,6,,292,4,NZ_180830_s31.d,Find by Molecular Feature
1194,3550.4335,3552.133,7.682,418356,100,1774.2087,TRUE,Cpd 1194: 7.682,0.0024,1774.7092,Negative,-2,-6,7.522,7.805,8889,0.116,0.04,25,4,,273,8,NZ_180830_s31.d,Find by Molecular Feature
1157,3546.4462,3547.5207,7.351,6439,85.3,1772.2158,TRUE,Cpd 1157: 7.351,,1773.2146,Negative,-2,-2,7.306,7.405,647,0.059,0,3,1,,260,3,NZ_180830_s31.d,Find by Molecular Feature
1148,3542.4701,3544.1219,7.318,169991,100,589.404,TRUE,Cpd 1148: 7.318,0.0044,589.5724,Negative,-2,-6,7.206,7.522,6112,0.103,0.02,23,5,,257,4,NZ_180830_s31.d,Find by Molecular Feature
1188,3537.4523,3539.0687,7.65,80841,100,1767.719,TRUE,Cpd 1188: 7.650,0.0012,1768.2197,Negative,-2,-3,7.572,7.763,4061,0.089,0.01,10,2,,272,7,NZ_180830_s31.d,Find by Molecular Feature
1164,3532.4356,3533.7817,7.46,11751,80,1176.4713,TRUE,Cpd 1164: 7.460,,1176.802,Negative,-3,-3,7.389,7.522,918,0.072,0,4,1,,264,2,NZ_180830_s31.d,Find by Molecular Feature
1162,3530.4463,3533.1942,7.45,39836,80,1764.2159,TRUE,Cpd 1162: 7.450,,1765.7047,Negative,-2,-2,7.289,7.547,1896,0.115,0,7,1,,263,3,NZ_180830_s31.d,Find by Molecular Feature
1152,3528.4527,3529.9146,7.332,52596,81.4,704.6833,TRUE,Cpd 1152: 7.332,,704.8824,Negative,-5,-5,7.222,7.522,2958,0.158,0.01,5,1,,258,3,NZ_180830_s31.d,Find by Molecular Feature
1196,3528.4521,3530.0942,7.684,3984651,100,587.0681,TRUE,Cpd 1196: 7.684,0.0021,587.2349,Negative,-2,-9,7.539,7.888,114656,0.107,0.42,41,7,,273,8,NZ_180830_s31.d,Find by Molecular Feature
1200,3527.5492,3529.6305,7.724,159274,80,502.9283,TRUE,Cpd 1200: 7.724,,503.0592,Negative,-7,-7,7.589,7.855,5949,0.127,0.02,7,1,,274,3,NZ_180830_s31.d,Find by Molecular Feature
1206,3527.473,3527.9837,7.751,48198,80,1762.7284,TRUE,Cpd 1206: 7.751,0.0021,1762.7284,Negative,-2,-3,7.63,7.88,1912,0.127,0.01,4,2,,275,4,NZ_180830_s31.d,Find by Molecular Feature
1203,3526.4775,3527.3814,7.742,372836,100,586.7392,TRUE,Cpd 1203: 7.742,0.0027,587.0693,Negative,-2,-7,7.539,7.913,44900,0.135,0.04,8,6,,275,4,NZ_180830_s31.d,Find by Molecular Feature
1178,3525.4302,3526.442,7.574,15657,98.8,1761.7078,TRUE,Cpd 1178: 7.574,,1762.2117,Negative,-2,-2,7.505,7.639,1334,0.079,0,3,1,,268,2,NZ_180830_s31.d,Find by Molecular Feature
1158,3524.4448,3525.4767,7.355,16268,90.9,1761.2154,TRUE,Cpd 1158: 7.355,0.0016,1762.2175,Negative,-2,-3,7.289,7.414,870,0.072,0,6,2,,260,3,NZ_180830_s31.d,Find by Molecular Feature
1187,3515.4724,3517.0813,7.649,146327,100,1756.7286,TRUE,Cpd 1187: 7.649,0.0039,1757.2299,Negative,-2,-3,7.564,7.772,7023,0.09,0.02,11,2,,272,7,NZ_180830_s31.d,Find by Molecular Feature
1803,3511.4566,3512.3152,11.009,82556,87,584.2332,TRUE,Cpd 1803: 11.009,0.0229,584.2332,Negative,-5,-6,10.861,11.119,3343,0.103,0.01,6,2,,433,68,NZ_180830_s31.d,Find by Molecular Feature
1168,3510.4377,3512.048,7.467,395797,100,584.0656,TRUE,Cpd 1168: 7.467,0.001,584.2329,Negative,-2,-6,7.339,7.58,16511,0.087,0.04,27,5,,265,8,NZ_180830_s31.d,Find by Molecular Feature
1165,3509.4524,3511.9287,7.461,99860,100,500.3431,TRUE,Cpd 1165: 7.461,,500.6274,Negative,-7,-7,7.364,7.58,5498,0.088,0.01,7,1,,264,2,NZ_180830_s31.d,Find by Molecular Feature
1177,3503.45,3505.0738,7.573,341756,100,582.9003,TRUE,Cpd 1177: 7.573,0.0059,583.0686,Negative,-2,-7,7.48,7.697,9251,0.081,0.04,29,6,,268,2,NZ_180830_s31.d,Find by Molecular Feature
1156,3502.4616,3503.0703,7.347,178496,99.3,582.7357,TRUE,Cpd 1156: 7.347,0.0095,582.7357,Negative,-2,-7,7.231,7.455,8789,0.093,0.02,25,6,,260,3,NZ_180830_s31.d,Find by Molecular Feature
1190,3493.4903,3495.12,7.651,415375,100,1745.7377,TRUE,Cpd 1190: 7.651,0.0026,1746.239,Negative,-2,-7,7.53,7.83,12211,0.093,0.04,31,6,,272,7,NZ_180830_s31.d,Find by Molecular Feature
1267,3487.4516,3488.9652,8.113,60451,100,696.4829,TRUE,Cpd 1267: 8.113,0.0037,696.6856,Negative,-2,-5,8.022,8.196,2092,0.075,0.01,17,4,,292,4,NZ_180830_s31.d,Find by Molecular Feature
1265,3486.4345,3489.0241,8.107,167367,80,580.0641,TRUE,Cpd 1265: 8.107,0.056,580.4026,Negative,-6,-7,7.997,8.213,7612,0.09,0.02,14,2,,291,3,NZ_180830_s31.d,Find by Molecular Feature
1189,3471.5103,3473.2033,7.65,4063054,100,494.923,TRUE,Cpd 1189: 7.650,0.0022,495.0661,Negative,-2,-8,7.53,7.805,93281,0.092,0.43,51,7,,272,7,NZ_180830_s31.d,Find by Molecular Feature
1257,3471.5095,3472.878,8.068,75938,82.9,577.5776,TRUE,Cpd 1257: 8.068,0.0057,577.7442,Negative,-2,-7,7.872,8.171,2534,0.093,0.01,16,4,,289,2,NZ_180830_s31.d,Find by Molecular Feature
1153,3471.5069,3473.147,7.332,171119,88.3,577.5774,TRUE,Cpd 1153: 7.332,0.0031,577.7441,Negative,-4,-6,7.197,7.505,5910,0.125,0.02,15,3,,258,3,NZ_180830_s31.d,Find by Molecular Feature
1155,3462.4348,3464.9864,7.341,149759,80,576.0652,TRUE,Cpd 1155: 7.341,,576.4008,Negative,-6,-6,7.189,7.522,6264,0.136,0.02,8,1,,259,1,NZ_180830_s31.d,Find by Molecular Feature
2131,3456.1521,3456.5309,16.182,20883,95.8,431.0102,TRUE,Cpd 2131: 16.182,0.0195,431.0102,Negative,-8,-9,16.131,16.281,2032,0.086,0,4,2,,492,4,NZ_180830_s31.d,Find by Molecular Feature
1193,3416.414,3418.0531,7.681,39594,100,682.2755,TRUE,Cpd 1193: 7.681,,682.4766,Negative,-5,-5,7.597,7.772,2642,0.09,0,5,1,,273,8,NZ_180830_s31.d,Find by Molecular Feature
2220,3387.546,3389.0015,16.261,18445,95.7,482.9279,TRUE,Cpd 2220: 16.261,,482.9279,Negative,-7,-7,16.215,16.381,1747,0.072,0,4,1,,501,13,NZ_180830_s31.d,Find by Molecular Feature
1784,3380.4417,3381.4614,11.007,30936,100,675.0811,TRUE,Cpd 1784: 11.007,,675.0811,Negative,-5,-5,10.894,11.177,4473,0.089,0,5,1,,433,68,NZ_180830_s31.d,Find by Molecular Feature
1171,3375.3776,3376.3438,7.468,14028,84.2,561.5557,TRUE,Cpd 1171: 7.468,,561.7229,Negative,-6,-6,7.414,7.53,1734,0.069,0,3,1,,265,8,NZ_180830_s31.d,Find by Molecular Feature
1633,3358.467,3359.8164,10.222,7043,94.4,1678.2262,TRUE,Cpd 1633: 10.222,,1678.7276,Negative,-2,-2,10.178,10.27,798,0.056,0,4,1,,398,7,NZ_180830_s31.d,Find by Molecular Feature
1562,3354.4273,3355.4241,9.877,16625,86.7,837.5988,TRUE,Cpd 1562: 9.877,0.0175,838.0972,Negative,-3,-4,9.77,9.912,1153,0.078,0,6,2,,379,4,NZ_180830_s31.d,Find by Molecular Feature
297,3348.335,3349.7634,0.776,19860,100,1673.1602,TRUE,Cpd 297: 0.776,,1673.1602,Negative,-2,-2,0.694,0.836,1576,0.086,0,4,1,,18,12,NZ_180830_s31.d,Find by Molecular Feature
1632,3336.486,3337.7817,10.221,11719,91.6,1667.2357,TRUE,Cpd 1632: 10.221,,1667.7383,Negative,-2,-2,10.17,10.286,973,0.065,0,4,1,,398,7,NZ_180830_s31.d,Find by Molecular Feature
1191,3336.4518,3337.9927,7.652,115488,100,555.068,TRUE,Cpd 1191: 7.652,0.0094,555.2366,Negative,-5,-7,7.539,7.797,6073,0.092,0.01,12,3,,272,7,NZ_180830_s31.d,Find by Molecular Feature
1125,3331.2864,3332.7844,7.006,29270,100,1664.6359,TRUE,Cpd 1125: 7.006,,1665.1372,Negative,-2,-2,6.873,7.106,1407,0.122,0,5,1,,247,7,NZ_180830_s31.d,Find by Molecular Feature
1635,3314.5063,3316.1031,10.223,26297,100,1656.2459,TRUE,Cpd 1635: 10.223,,1656.7474,Negative,-2,-2,10.153,10.303,1775,0.081,0,5,1,,398,7,NZ_180830_s31.d,Find by Molecular Feature
1121,3309.3088,3310.7703,7,52608,100,1653.6471,TRUE,Cpd 1121: 7.000,,1654.1471,Negative,-2,-2,6.864,7.189,2228,0.146,0.01,5,1,,247,7,NZ_180830_s31.d,Find by Molecular Feature
288,3306.3718,3310.9938,0.77,67284,80,1652.1808,TRUE,Cpd 288: 0.770,0.0123,1655.1879,Negative,-2,-2,0.611,0.853,3120,0.097,0.01,18,1,,18,12,NZ_180830_s31.d,Find by Molecular Feature
1180,3305.4008,3307.3926,7.609,39899,100,1651.6931,TRUE,Cpd 1180: 7.609,,1652.6899,Negative,-2,-2,7.53,7.73,1465,0.125,0,5,1,,269,4,NZ_180830_s31.d,Find by Molecular Feature
1089,3296.3213,3297.2274,6.637,7357,81.4,1647.1534,TRUE,Cpd 1089: 6.637,,1647.6579,Negative,-2,-2,6.589,6.689,863,0.057,0,3,1,,234,4,NZ_180830_s31.d,Find by Molecular Feature
1634,3292.5254,3294.1419,10.223,48472,97.4,1645.2554,TRUE,Cpd 1634: 10.223,,1645.7559,Negative,-2,-2,10.145,10.295,2756,0.083,0.01,6,1,,398,7,NZ_180830_s31.d,Find by Molecular Feature
1122,3287.3258,3288.7262,7.002,78255,80,1642.6556,TRUE,Cpd 1122: 7.002,,1643.1556,Negative,-2,-2,6.856,7.131,3412,0.137,0.01,5,1,,247,7,NZ_180830_s31.d,Find by Molecular Feature
1233,3284.4077,3285.65,7.994,14605,92.5,1641.1966,TRUE,Cpd 1233: 7.994,,1641.6989,Negative,-2,-2,7.938,8.055,1133,0.071,0,4,1,,285,13,NZ_180830_s31.d,Find by Molecular Feature
1183,3283.4243,3285.0827,7.62,96197,90.9,1640.7029,TRUE,Cpd 1183: 7.620,0.01,1641.7003,Negative,-2,-5,7.43,7.755,2048,0.139,0.01,13,3,,270,1,NZ_180830_s31.d,Find by Molecular Feature
2382,3279.8376,3281.6577,16.395,136087,80,408.9724,TRUE,Cpd 2382: 16.395,,409.2189,Negative,-8,-8,16.306,16.531,26446,0.098,0.01,3,1,,517,9,NZ_180830_s31.d,Find by Molecular Feature
1086,3274.3441,3275.3575,6.632,11926,80,1636.1648,TRUE,Cpd 1086: 6.632,,1636.6672,Negative,-2,-2,6.581,6.723,1034,0.079,0,3,1,,233,9,NZ_180830_s31.d,Find by Molecular Feature
1631,3270.5446,3272.1536,10.221,114049,100,1634.2649,TRUE,Cpd 1631: 10.221,0.0014,1634.767,Negative,-2,-3,10.087,10.328,5291,0.092,0.01,10,2,,398,7,NZ_180830_s31.d,Find by Molecular Feature
1255,3268.411,3269.7392,8.019,16186,92.4,1633.1982,TRUE,Cpd 1255: 8.019,,1633.7016,Negative,-2,-2,7.955,8.088,1204,0.074,0,4,1,,287,7,NZ_180830_s31.d,Find by Molecular Feature
1181,3266.4274,3267.158,7.611,39106,97.3,543.3973,TRUE,Cpd 1181: 7.611,,543.3973,Negative,-6,-6,7.539,7.722,3837,0.105,0,4,1,,269,4,NZ_180830_s31.d,Find by Molecular Feature
1123,3265.3421,3266.8878,7.006,116623,97.6,1631.6638,TRUE,Cpd 1123: 7.006,,1632.1653,Negative,-2,-2,6.848,7.114,4932,0.128,0.01,6,1,,247,7,NZ_180830_s31.d,Find by Molecular Feature
1293,3264.548,3265.9382,8.316,21431,87.4,543.0841,TRUE,Cpd 1293: 8.316,,543.0841,Negative,-6,-6,8.263,8.413,1418,0.077,0,4,1,,300,2,NZ_180830_s31.d,Find by Molecular Feature
