Cpd,Mass,Avg Mass,RT,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
467,462.1808,462.4618,16.492,112532,100,461.1735,TRUE,Cpd 467: 16.492,,461.1735,Negative,-1,-1,16.381,16.606,13202,0.109,0.08,3,1,,168,4,NZ_180521_s05.d,Find by Molecular Feature
37,506.9933,507.1576,0.869,112520,100,505.986,TRUE,Cpd 37: 0.869,,505.986,Negative,-1,-1,0.769,1.052,19864,0.092,0.08,3,1,,14,5,NZ_180521_s05.d,Find by Molecular Feature
494,462.9716,463.0387,16.615,112446,96.1,461.9644,TRUE,Cpd 494: 16.615,,461.9644,Negative,-1,-1,16.498,16.756,13132,0.129,0.08,2,1,,178,3,NZ_180521_s05.d,Find by Molecular Feature
446,429.9688,430.1148,16.361,112373,100,428.9615,TRUE,Cpd 446: 16.361,,428.9615,Negative,-1,-1,16.165,16.489,13716,0.122,0.08,3,1,,159,2,NZ_180521_s05.d,Find by Molecular Feature
221,5358.7153,5361.1818,6.743,109548,80,668.833,TRUE,Cpd 221: 6.743,0.0178,669.0843,Negative,-3,-9,6.656,6.831,3124,0.072,0.08,25,4,,93,6,NZ_180521_s05.d,Find by Molecular Feature
396,7103.0584,7105.1291,9.698,109392,100,1419.6044,TRUE,Cpd 396: 9.698,,1419.8019,Negative,-5,-5,9.595,9.803,5161,0.089,0.08,8,1,,136,23,NZ_180521_s05.d,Find by Molecular Feature
510,395.9813,396.0509,16.791,107174,100,394.9741,TRUE,Cpd 510: 16.791,,394.9741,Negative,-1,-1,16.623,16.922,10699,0.148,0.08,2,1,,187,2,NZ_180521_s05.d,Find by Molecular Feature
556,601.9842,602.1107,17.294,106522,100,600.9769,TRUE,Cpd 556: 17.294,,600.9769,Negative,-1,-1,17.105,17.447,7092,0.207,0.08,2,1,,210,3,NZ_180521_s05.d,Find by Molecular Feature
526,586.0026,586.1203,17.048,106045,100,584.9953,TRUE,Cpd 526: 17.048,,584.9953,Negative,-1,-1,16.931,17.18,9900,0.136,0.08,2,1,,197,3,NZ_180521_s05.d,Find by Molecular Feature
370,6749.9576,6753.1607,9.422,103400,80,612.6247,TRUE,Cpd 370: 9.422,0.0156,612.8092,Negative,-10,-11,9.345,9.562,2575,0.095,0.07,16,2,,132,3,NZ_180521_s05.d,Find by Molecular Feature
548,649.9631,650.0808,17.212,102987,100,648.9559,TRUE,Cpd 548: 17.212,,648.9559,Negative,-1,-1,17.122,17.455,10998,0.153,0.07,2,1,,206,5,NZ_180521_s05.d,Find by Molecular Feature
437,390.0104,390.1075,16.283,101694,86.7,389.0031,TRUE,Cpd 437: 16.283,,389.0031,Negative,-1,-1,16.19,16.539,9325,0.212,0.07,2,1,,154,2,NZ_180521_s05.d,Find by Molecular Feature
472,397.9559,398.0047,16.538,101554,97.1,396.9486,TRUE,Cpd 472: 16.538,,396.9486,Negative,-1,-1,16.464,16.656,18176,0.085,0.07,2,1,,171,1,NZ_180521_s05.d,Find by Molecular Feature
456,517.9802,518.1164,16.423,101303,87,516.9729,TRUE,Cpd 456: 16.423,,516.9729,Negative,-1,-1,16.381,16.598,17378,0.093,0.07,3,1,,164,3,NZ_180521_s05.d,Find by Molecular Feature
567,535.9713,536.0601,17.458,100831,90.3,534.964,TRUE,Cpd 567: 17.458,,534.964,Negative,-1,-1,17.339,17.697,12647,0.153,0.07,2,1,,215,3,NZ_180521_s05.d,Find by Molecular Feature
585,572.1512,572.3455,17.775,100587,58.7,571.144,TRUE,Cpd 585: 17.775,,571.144,Negative,-1,-1,17.572,17.955,8022,0.175,0.07,2,1,,227,1,NZ_180521_s05.d,Find by Molecular Feature
365,6114.9026,6117.4479,9.156,99684,87,678.4251,TRUE,Cpd 365: 9.156,0.0216,678.7597,Negative,-8,-9,9.046,9.254,3178,0.082,0.07,12,2,,131,4,NZ_180521_s05.d,Find by Molecular Feature
117,2264.2837,2265.3575,3.539,98871,100,1131.1348,TRUE,Cpd 117: 3.539,0.0052,1131.1348,Negative,-2,-4,3.459,3.667,5436,0.097,0.07,10,3,,49,5,NZ_180521_s05.d,Find by Molecular Feature
302,6381.8014,6385.9758,7.751,98487,73.7,637.175,TRUE,Cpd 302: 7.751,0.0514,637.5705,Negative,-10,-11,7.622,7.947,1937,0.117,0.07,20,2,,113,4,NZ_180521_s05.d,Find by Molecular Feature
468,484.1624,484.4178,16.492,97967,100,483.1551,TRUE,Cpd 468: 16.492,,483.1551,Negative,-1,-1,16.406,16.656,9936,0.124,0.07,3,1,,168,4,NZ_180521_s05.d,Find by Molecular Feature
536,375.2496,375.4905,17.087,97353,100,374.2424,TRUE,Cpd 536: 17.087,,374.2424,Negative,-1,-1,17.031,17.172,17534,0.069,0.07,3,1,,200,2,NZ_180521_s05.d,Find by Molecular Feature
549,579.9612,580.0702,17.213,96736,100,578.9539,TRUE,Cpd 549: 17.213,,578.9539,Negative,-1,-1,17.114,17.372,10223,0.144,0.07,2,1,,206,5,NZ_180521_s05.d,Find by Molecular Feature
537,427.9733,428.1662,17.097,96727,100,426.966,TRUE,Cpd 537: 17.097,,426.966,Negative,-1,-1,17.022,17.205,19963,0.071,0.07,3,1,,201,1,NZ_180521_s05.d,Find by Molecular Feature
509,461.9946,462.1325,16.786,95545,85.4,460.9874,TRUE,Cpd 509: 16.786,,460.9874,Negative,-1,-1,16.573,16.931,11186,0.169,0.07,2,1,,186,3,NZ_180521_s05.d,Find by Molecular Feature
469,478.1756,478.4513,16.501,94270,100,477.1683,TRUE,Cpd 469: 16.501,,477.1683,Negative,-1,-1,16.398,16.639,10557,0.106,0.07,3,1,,169,1,NZ_180521_s05.d,Find by Molecular Feature
196,3878.4912,3880.3839,6.392,93515,100,645.4067,TRUE,Cpd 196: 6.392,0.0073,645.5739,Negative,-2,-7,6.323,6.481,2268,0.071,0.07,27,5,,86,4,NZ_180521_s05.d,Find by Molecular Feature
382,3223.9938,3225.6289,9.693,92772,80,643.7915,TRUE,Cpd 382: 9.693,,644.3599,Negative,-5,-5,9.57,9.887,6550,0.109,0.07,4,1,,136,23,NZ_180521_s05.d,Find by Molecular Feature
254,5139.6369,5142.9643,7.375,91379,80,641.4473,TRUE,Cpd 254: 7.375,,641.9447,Negative,-8,-8,7.305,7.48,4354,0.079,0.07,8,1,,107,8,NZ_180521_s05.d,Find by Molecular Feature
466,610.3437,610.7332,16.489,90935,100,609.3364,TRUE,Cpd 466: 16.489,,609.3364,Negative,-1,-1,16.431,16.598,11658,0.087,0.07,3,1,,168,4,NZ_180521_s05.d,Find by Molecular Feature
283,6339.8677,6343.2098,7.741,90636,80,575.3443,TRUE,Cpd 283: 7.741,,575.7943,Negative,-11,-11,7.63,7.938,5742,0.114,0.07,6,1,,112,28,NZ_180521_s05.d,Find by Molecular Feature
162,3244.402,3245.8422,5.458,89171,100,1621.1941,TRUE,Cpd 162: 5.458,0.0035,1621.6939,Negative,-2,-6,5.399,5.549,2900,0.068,0.06,20,5,,71,6,NZ_180521_s05.d,Find by Molecular Feature
259,5156.5891,5159.2579,7.377,88575,99.2,643.567,TRUE,Cpd 259: 7.377,0.0129,643.817,Negative,-7,-9,7.305,7.497,2349,0.078,0.06,20,3,,107,8,NZ_180521_s05.d,Find by Molecular Feature
385,6966.9741,6970.8228,9.695,86989,80,632.3549,TRUE,Cpd 385: 9.695,0.0114,632.7185,Negative,-10,-11,9.612,9.77,1982,0.072,0.06,20,2,,136,23,NZ_180521_s05.d,Find by Molecular Feature
569,751.953,752.1193,17.499,85753,100,750.9457,TRUE,Cpd 569: 17.499,,750.9457,Negative,-1,-1,17.439,17.613,16128,0.075,0.06,3,1,,217,1,NZ_180521_s05.d,Find by Molecular Feature
222,694.2354,694.6486,6.805,84995,100,693.2281,TRUE,Cpd 222: 6.805,,693.2281,Negative,-1,-1,6.689,6.981,7202,0.135,0.06,3,1,,94,2,NZ_180521_s05.d,Find by Molecular Feature
71,1608.2129,1609.0584,1.724,83016,80,535.0638,TRUE,Cpd 71: 1.724,0.0011,535.0638,Negative,-2,-4,1.485,1.893,2427,0.183,0.06,9,3,,26,1,NZ_180521_s05.d,Find by Molecular Feature
408,7424.0586,7427.3061,9.77,81487,77.3,617.6665,TRUE,Cpd 408: 9.770,0.033,617.9971,Negative,-11,-12,9.67,9.853,2190,0.082,0.06,15,2,,138,1,NZ_180521_s05.d,Find by Molecular Feature
159,999.2753,999.7887,5.323,81388,100,998.2678,TRUE,Cpd 159: 5.323,0.0003,998.2678,Negative,-1,-2,5.249,5.44,4882,0.087,0.06,6,2,,68,2,NZ_180521_s05.d,Find by Molecular Feature
49,653.0848,653.3748,0.952,80577,100,652.0776,TRUE,Cpd 49: 0.952,,652.0776,Negative,-1,-1,0.903,1.119,14631,0.076,0.06,3,1,,18,7,NZ_180521_s05.d,Find by Molecular Feature
539,413.9723,414.0687,17.109,80429,100,412.965,TRUE,Cpd 539: 17.109,,412.965,Negative,-1,-1,16.947,17.247,12257,0.109,0.06,2,1,,202,3,NZ_180521_s05.d,Find by Molecular Feature
212,4223.5356,4225.3462,6.65,80416,100,1406.8425,TRUE,Cpd 212: 6.650,0.0129,1407.1729,Negative,-3,-7,6.598,6.739,2218,0.073,0.06,15,3,,92,6,NZ_180521_s05.d,Find by Molecular Feature
307,5774.7061,5777.1096,7.864,78204,92.7,720.8297,TRUE,Cpd 307: 7.864,0.0187,721.2051,Negative,-3,-8,7.788,7.963,2110,0.083,0.06,12,2,,115,3,NZ_180521_s05.d,Find by Molecular Feature
297,576.8935,576.9639,7.745,77729,80,575.8863,TRUE,Cpd 297: 7.745,,575.8863,Negative,-1,-1,7.647,7.88,12612,0.105,0.06,2,1,,112,28,NZ_180521_s05.d,Find by Molecular Feature
407,7124.0107,7126.6718,9.705,77137,100,1779.9954,TRUE,Cpd 407: 9.705,,1780.4987,Negative,-4,-4,9.604,9.803,2716,0.099,0.06,8,1,,137,3,NZ_180521_s05.d,Find by Molecular Feature
245,5993.7979,5996.1489,7.295,76907,80,543.8842,TRUE,Cpd 245: 7.295,0.0165,544.0635,Negative,-9,-11,7.214,7.455,2182,0.084,0.06,18,3,,104,1,NZ_180521_s05.d,Find by Molecular Feature
515,385.9774,386.0589,16.902,76849,100,384.9701,TRUE,Cpd 515: 16.902,,384.9701,Negative,-1,-1,16.797,17.006,13330,0.09,0.06,2,1,,191,1,NZ_180521_s05.d,Find by Molecular Feature
525,567.9767,568.0886,17.046,75648,83.7,566.9695,TRUE,Cpd 525: 17.046,,566.9695,Negative,-1,-1,16.864,17.239,5983,0.184,0.05,2,1,,197,3,NZ_180521_s05.d,Find by Molecular Feature
105,1959.2447,1960.1822,3.068,75374,100,978.6151,TRUE,Cpd 105: 3.068,,978.6151,Negative,-2,-2,2.984,3.192,5530,0.099,0.05,5,1,,42,5,NZ_180521_s05.d,Find by Molecular Feature
511,563.9812,564.1749,16.794,75367,60,562.974,TRUE,Cpd 511: 16.794,,562.974,Negative,-1,-1,16.673,16.897,8595,0.12,0.05,3,1,,187,2,NZ_180521_s05.d,Find by Molecular Feature
426,644.1601,644.4523,16.233,75317,100,643.1528,TRUE,Cpd 426: 16.233,,643.1528,Negative,-1,-1,16.173,16.364,11583,0.082,0.05,3,1,,150,4,NZ_180521_s05.d,Find by Molecular Feature
16,956.9761,957.6625,0.603,74140,100,955.9688,TRUE,Cpd 16: 0.603,,955.9688,Negative,-1,-1,0.503,0.736,6624,0.114,0.05,4,1,,4,1,NZ_180521_s05.d,Find by Molecular Feature
597,441.8658,441.9368,18.248,73411,100,440.8586,TRUE,Cpd 597: 18.248,,440.8586,Negative,-1,-1,18.03,18.554,4881,0.267,0.05,2,1,,236,2,NZ_180521_s05.d,Find by Molecular Feature
420,1156.9852,1157.283,16.143,70045,100,1155.978,TRUE,Cpd 420: 16.143,,1155.978,Negative,-1,-1,15.956,16.29,5474,0.172,0.05,3,1,,146,1,NZ_180521_s05.d,Find by Molecular Feature
31,427.0268,427.2029,0.753,70015,100,426.0195,TRUE,Cpd 31: 0.753,,426.0195,Negative,-1,-1,0.703,0.794,16376,0.053,0.05,3,1,,12,2,NZ_180521_s05.d,Find by Molecular Feature
142,3198.4094,3200.1841,4.978,69879,77.3,532.0605,TRUE,Cpd 142: 4.978,0.0048,532.2268,Negative,-5,-6,4.849,5.116,2018,0.128,0.05,11,2,,61,5,NZ_180521_s05.d,Find by Molecular Feature
575,683.9646,684.2315,17.543,69077,80,682.9573,TRUE,Cpd 575: 17.543,,682.9573,Negative,-1,-1,17.422,17.655,8259,0.114,0.05,3,1,,220,1,NZ_180521_s05.d,Find by Molecular Feature
422,569.9719,570.0674,16.195,66077,93.5,568.9646,TRUE,Cpd 422: 16.195,,568.9646,Negative,-1,-1,16.048,16.431,5467,0.209,0.05,2,1,,148,2,NZ_180521_s05.d,Find by Molecular Feature
358,5464.82,5467.4532,8.887,63438,80,682.095,TRUE,Cpd 358: 8.887,0.0064,682.3473,Negative,-3,-8,8.829,8.979,2326,0.07,0.05,13,2,,129,6,NZ_180521_s05.d,Find by Molecular Feature
400,7118.0173,7120.9999,9.699,63086,96,1185.3277,TRUE,Cpd 400: 9.699,0.0108,1185.6606,Negative,-5,-6,9.637,9.778,1255,0.077,0.05,15,2,,136,23,NZ_180521_s05.d,Find by Molecular Feature
251,5709.7267,5712.0589,7.31,63083,80,712.7068,TRUE,Cpd 251: 7.310,0.0291,713.0862,Negative,-3,-9,7.231,7.422,1375,0.073,0.05,17,3,,105,6,NZ_180521_s05.d,Find by Molecular Feature
412,7129.022,7132.4344,10.128,63007,67.8,647.0844,TRUE,Cpd 412: 10.128,0.0329,647.2675,Negative,-10,-11,9.995,10.22,1379,0.089,0.05,17,2,,141,4,NZ_180521_s05.d,Find by Molecular Feature
443,617.9734,618.1911,16.336,62738,80,616.9661,TRUE,Cpd 443: 16.336,,616.9661,Negative,-1,-1,16.148,16.564,4682,0.198,0.05,3,1,,157,1,NZ_180521_s05.d,Find by Molecular Feature
503,595.9872,596.1088,16.726,62680,100,594.9799,TRUE,Cpd 503: 16.726,,594.9799,Negative,-1,-1,16.589,16.839,8527,0.11,0.05,2,1,,184,3,NZ_180521_s05.d,Find by Molecular Feature
562,464.0088,464.1177,17.33,62631,100,463.0015,TRUE,Cpd 562: 17.330,,463.0015,Negative,-1,-1,17.239,17.464,8081,0.12,0.05,2,1,,212,4,NZ_180521_s05.d,Find by Molecular Feature
85,1914.2387,1914.9879,2.375,62631,79.5,477.5518,TRUE,Cpd 85: 2.375,0.0033,477.5518,Negative,-2,-4,2.185,2.493,3173,0.133,0.05,9,3,,33,1,NZ_180521_s05.d,Find by Molecular Feature
8,371.9144,372.4539,0.585,61820,92.4,370.9071,TRUE,Cpd 8: 0.585,,370.9071,Negative,-1,-1,0.511,0.844,5941,0.191,0.04,3,1,,2,3,NZ_180521_s05.d,Find by Molecular Feature
10,415.9401,416.4632,0.589,61720,100,414.9328,TRUE,Cpd 10: 0.589,,414.9328,Negative,-1,-1,0.511,0.811,6277,0.158,0.04,3,1,,3,7,NZ_180521_s05.d,Find by Molecular Feature
279,6210.8203,6213.8755,7.741,61590,80,620.0768,TRUE,Cpd 279: 7.741,0.0855,620.3711,Negative,-9,-10,7.639,7.872,2214,0.079,0.04,13,2,,112,28,NZ_180521_s05.d,Find by Molecular Feature
550,701.9556,702.1006,17.214,61524,100,700.9483,TRUE,Cpd 550: 17.214,,700.9483,Negative,-1,-1,17.122,17.414,6375,0.148,0.04,2,1,,206,5,NZ_180521_s05.d,Find by Molecular Feature
13,521.905,522.4821,0.59,60827,74.1,520.8978,TRUE,Cpd 13: 0.590,,520.8978,Negative,-1,-1,0.503,0.803,5186,0.184,0.04,3,1,,3,7,NZ_180521_s05.d,Find by Molecular Feature
495,813.9681,814.1144,16.619,59296,100,812.9608,TRUE,Cpd 495: 16.619,,812.9608,Negative,-1,-1,16.539,16.722,8986,0.089,0.04,2,1,,178,3,NZ_180521_s05.d,Find by Molecular Feature
411,7108.0183,7110.4579,10.125,59258,78.9,591.3265,TRUE,Cpd 411: 10.125,0.0376,591.4953,Negative,-4,-12,10.045,10.203,1758,0.078,0.04,18,3,,141,4,NZ_180521_s05.d,Find by Molecular Feature
137,2593.3331,2594.4932,4.492,58772,100,1295.6599,TRUE,Cpd 137: 4.492,0.0082,1295.6599,Negative,-2,-5,4.408,4.583,3091,0.084,0.04,12,4,,58,5,NZ_180521_s05.d,Find by Molecular Feature
497,581.9914,582.1073,16.639,58312,100,580.9841,TRUE,Cpd 497: 16.639,,580.9841,Negative,-1,-1,16.506,16.797,6695,0.137,0.04,2,1,,179,1,NZ_180521_s05.d,Find by Molecular Feature
134,2893.3731,2894.6431,4.482,58308,99.6,577.6673,TRUE,Cpd 134: 4.482,0.0051,577.8674,Negative,-2,-5,4.383,4.608,2704,0.108,0.04,11,4,,57,2,NZ_180521_s05.d,Find by Molecular Feature
428,484.1625,484.4359,16.234,57994,100,483.1553,TRUE,Cpd 428: 16.234,,483.1553,Negative,-1,-1,16.173,16.339,8537,0.086,0.04,3,1,,150,4,NZ_180521_s05.d,Find by Molecular Feature
65,1303.1726,1303.7203,1.032,57064,100,433.3839,TRUE,Cpd 65: 1.032,0.0016,433.3839,Negative,-1,-3,0.903,1.177,3049,0.14,0.04,7,3,,23,2,NZ_180521_s05.d,Find by Molecular Feature
323,6119.7709,6121.5106,8.03,57021,80,678.968,TRUE,Cpd 323: 8.030,0.0235,679.1863,Negative,-8,-9,7.955,8.138,2766,0.076,0.04,8,2,,120,6,NZ_180521_s05.d,Find by Molecular Feature
89,1654.2033,1654.9221,2.491,56566,89.8,826.0944,TRUE,Cpd 89: 2.491,0.0017,826.0944,Negative,-1,-2,2.41,2.709,4311,0.123,0.04,5,2,,36,4,NZ_180521_s05.d,Find by Molecular Feature
586,380.0065,380.382,17.785,56144,55.3,378.9992,TRUE,Cpd 586: 17.785,,378.9992,Negative,-1,-1,17.538,17.988,2983,0.267,0.04,3,1,,228,1,NZ_180521_s05.d,Find by Molecular Feature
304,5790.6944,5793.2519,7.859,54927,64.2,722.8308,TRUE,Cpd 304: 7.859,0.0136,723.2032,Negative,-8,-9,7.722,7.947,1516,0.088,0.04,14,2,,114,3,NZ_180521_s05.d,Find by Molecular Feature
144,2938.3778,2939.7158,4.981,53845,100,1468.1823,TRUE,Cpd 144: 4.981,0.0059,1468.6827,Negative,-2,-5,4.907,5.066,2621,0.077,0.04,12,3,,61,5,NZ_180521_s05.d,Find by Molecular Feature
194,2000.3964,2001.3935,6.385,53284,100,999.1909,TRUE,Cpd 194: 6.385,,999.1909,Negative,-2,-2,6.315,6.49,4122,0.082,0.04,4,1,,85,5,NZ_180521_s05.d,Find by Molecular Feature
551,528.9628,529.0854,17.214,53240,100,527.9556,TRUE,Cpd 551: 17.214,,527.9556,Negative,-1,-1,17.13,17.405,6203,0.145,0.04,2,1,,206,5,NZ_180521_s05.d,Find by Molecular Feature
520,633.9685,634.0861,16.948,52792,100,632.9612,TRUE,Cpd 520: 16.948,,632.9612,Negative,-1,-1,16.856,17.056,7359,0.1,0.04,2,1,,194,3,NZ_180521_s05.d,Find by Molecular Feature
296,6367.8304,6369.6793,7.745,52718,100,1590.95,TRUE,Cpd 296: 7.745,0.0037,1591.2018,Negative,-4,-5,7.672,7.838,1786,0.078,0.04,10,2,,112,28,NZ_180521_s05.d,Find by Molecular Feature
242,4850.5539,4852.8787,7.155,51905,80,691.9288,TRUE,Cpd 242: 7.155,0.0068,692.2169,Negative,-7,-8,7.089,7.272,2069,0.083,0.04,12,2,,102,6,NZ_180521_s05.d,Find by Molecular Feature
278,6338.7437,6343.0774,7.74,51673,80,703.2976,TRUE,Cpd 278: 7.740,,703.9733,Negative,-9,-9,7.639,7.947,4164,0.099,0.04,7,1,,112,28,NZ_180521_s05.d,Find by Molecular Feature
532,569.9724,570.0974,17.064,51346,100,568.9651,TRUE,Cpd 532: 17.064,,568.9651,Negative,-1,-1,16.964,17.205,9414,0.087,0.04,2,1,,198,6,NZ_180521_s05.d,Find by Molecular Feature
351,4876.7293,4878.9973,8.878,49742,95.8,695.6661,TRUE,Cpd 351: 8.878,0.0224,695.9543,Negative,-3,-7,8.804,8.962,1844,0.071,0.04,12,2,,128,3,NZ_180521_s05.d,Find by Molecular Feature
100,2224.2892,2225.1415,2.975,48463,100,555.065,TRUE,Cpd 100: 2.975,0.0037,555.065,Negative,-2,-5,2.926,3.059,1714,0.067,0.03,12,4,,41,2,NZ_180521_s05.d,Find by Molecular Feature
527,599.9829,600.9972,17.052,48387,100,598.9757,TRUE,Cpd 527: 17.052,,598.9757,Negative,-1,-1,16.897,17.205,3750,0.126,0.03,4,1,,197,3,NZ_180521_s05.d,Find by Molecular Feature
540,369.9826,370.0483,17.112,47954,100,368.9753,TRUE,Cpd 540: 17.112,,368.9753,Negative,-1,-1,17.022,17.197,11423,0.069,0.03,2,1,,202,3,NZ_180521_s05.d,Find by Molecular Feature
26,503.9377,504.0692,0.704,47910,60,502.9305,TRUE,Cpd 26: 0.704,,502.9305,Negative,-1,-1,0.619,0.869,4857,0.148,0.03,2,1,,9,3,NZ_180521_s05.d,Find by Molecular Feature
306,5773.7451,5776.7039,7.86,46810,70.8,640.52,TRUE,Cpd 306: 7.860,,640.8483,Negative,-9,-9,7.688,7.972,2580,0.099,0.03,6,1,,114,3,NZ_180521_s05.d,Find by Molecular Feature
568,443.0599,443.3169,17.468,46776,100,442.0527,TRUE,Cpd 568: 17.468,,442.0527,Negative,-1,-1,17.405,17.563,8883,0.072,0.03,3,1,,216,1,NZ_180521_s05.d,Find by Molecular Feature
280,6209.8314,6213.5422,7.741,46436,80,563.5229,TRUE,Cpd 280: 7.741,,563.883,Negative,-11,-11,7.663,7.847,2187,0.079,0.03,8,1,,112,28,NZ_180521_s05.d,Find by Molecular Feature
459,644.1603,644.4141,16.465,45989,100,643.153,TRUE,Cpd 459: 16.465,,643.153,Negative,-1,-1,16.398,16.548,9611,0.065,0.03,3,1,,166,1,NZ_180521_s05.d,Find by Molecular Feature
36,528.9742,529.1757,0.869,44753,100,527.967,TRUE,Cpd 36: 0.869,,527.967,Negative,-1,-1,0.811,0.986,8065,0.081,0.03,3,1,,14,5,NZ_180521_s05.d,Find by Molecular Feature
206,2306.4178,2307.6181,6.523,44738,100,1152.2016,TRUE,Cpd 206: 6.523,,1152.2016,Negative,-2,-2,6.456,6.614,3008,0.08,0.03,5,1,,89,5,NZ_180521_s05.d,Find by Molecular Feature
133,2588.3329,2589.3584,4.475,44687,86.6,646.0758,TRUE,Cpd 133: 4.475,0.0012,646.3267,Negative,-2,-5,4.316,4.574,1614,0.114,0.03,10,3,,57,2,NZ_180521_s05.d,Find by Molecular Feature
464,588.3615,588.7459,16.486,44361,100,587.3543,TRUE,Cpd 464: 16.486,,587.3543,Negative,-1,-1,16.439,16.581,7982,0.068,0.03,3,1,,167,5,NZ_180521_s05.d,Find by Molecular Feature
440,663.958,664.2073,16.299,44230,100,662.9507,TRUE,Cpd 440: 16.299,,662.9507,Negative,-1,-1,16.223,16.448,5810,0.115,0.03,3,1,,155,3,NZ_180521_s05.d,Find by Molecular Feature
73,1303.1711,1303.6609,1.742,44078,80,433.3834,TRUE,Cpd 73: 1.742,0.0016,433.3834,Negative,-1,-3,1.585,1.835,2443,0.1,0.03,6,3,,27,2,NZ_180521_s05.d,Find by Molecular Feature
372,6481.9164,6484.9654,9.503,43939,80,719.2067,TRUE,Cpd 372: 9.503,0.0284,719.5383,Negative,-9,-10,9.295,9.712,1521,0.084,0.03,14,2,,133,5,NZ_180521_s05.d,Find by Molecular Feature
4,463.9461,464.0357,0.57,43851,69.8,462.9388,TRUE,Cpd 4: 0.570,,462.9388,Negative,-1,-1,0.511,0.628,8934,0.067,0.03,2,1,,1,5,NZ_180521_s05.d,Find by Molecular Feature
583,545.9908,546.1476,17.747,43571,87.3,544.9835,TRUE,Cpd 583: 17.747,,544.9835,Negative,-1,-1,17.622,17.963,3710,0.196,0.03,2,1,,225,1,NZ_180521_s05.d,Find by Molecular Feature
373,6464.9753,6469.0892,9.504,43482,80,717.3233,TRUE,Cpd 373: 9.504,,717.6525,Negative,-9,-9,9.429,9.587,1935,0.076,0.03,9,1,,133,5,NZ_180521_s05.d,Find by Molecular Feature
228,4545.5225,4547.5484,6.93,43181,79,648.353,TRUE,Cpd 228: 6.930,0.0024,648.4966,Negative,-6,-7,6.872,6.997,2304,0.068,0.03,10,2,,98,5,NZ_180521_s05.d,Find by Molecular Feature
544,519.9751,520.1202,17.183,43089,94.5,518.9678,TRUE,Cpd 544: 17.183,,518.9678,Negative,-1,-1,17.072,17.389,4080,0.179,0.03,2,1,,204,2,NZ_180521_s05.d,Find by Molecular Feature
512,375.9752,376.0814,16.826,42844,91.3,374.9679,TRUE,Cpd 512: 16.826,,374.9679,Negative,-1,-1,16.656,16.956,4927,0.144,0.03,2,1,,188,1,NZ_180521_s05.d,Find by Molecular Feature
115,2286.2677,2287.2955,3.538,41638,100,1142.1266,TRUE,Cpd 115: 3.538,,1142.1266,Negative,-2,-2,3.475,3.65,2803,0.094,0.03,4,1,,49,5,NZ_180521_s05.d,Find by Molecular Feature
395,3223.4792,3224.3448,9.697,41556,63.2,643.6886,TRUE,Cpd 395: 9.697,,643.6886,Negative,-5,-5,9.595,9.812,5372,0.068,0.03,3,1,,136,23,NZ_180521_s05.d,Find by Molecular Feature
435,394.0223,394.146,16.269,41472,95,393.015,TRUE,Cpd 435: 16.269,,393.015,Negative,-1,-1,16.073,16.464,3280,0.211,0.03,2,1,,153,3,NZ_180521_s05.d,Find by Molecular Feature
161,3509.4489,3510.9052,5.41,40530,90.8,583.9015,TRUE,Cpd 161: 5.410,0.0074,584.0687,Negative,-6,-7,5.357,5.499,1934,0.075,0.03,9,2,,70,1,NZ_180521_s05.d,Find by Molecular Feature
268,5468.6877,5472.408,7.728,40301,75.5,682.5787,TRUE,Cpd 268: 7.728,,682.9497,Negative,-8,-8,7.639,7.813,1970,0.089,0.03,9,1,,111,5,NZ_180521_s05.d,Find by Molecular Feature
591,443.9823,444.0833,17.881,39982,100,442.975,TRUE,Cpd 591: 17.881,,442.975,Negative,-1,-1,17.747,18.03,4176,0.148,0.03,2,1,,232,2,NZ_180521_s05.d,Find by Molecular Feature
432,462.1806,462.3916,16.249,39559,100,461.1733,TRUE,Cpd 432: 16.249,,461.1733,Negative,-1,-1,16.181,16.348,5688,0.092,0.03,2,1,,151,4,NZ_180521_s05.d,Find by Molecular Feature
517,563.9731,564.08,16.936,38436,54.6,562.9658,TRUE,Cpd 517: 16.936,,562.9658,Negative,-1,-1,16.881,17.031,5188,0.102,0.03,2,1,,193,2,NZ_180521_s05.d,Find by Molecular Feature
489,633.9673,634.0813,16.598,38083,100,632.96,TRUE,Cpd 489: 16.598,,632.96,Negative,-1,-1,16.514,16.747,4641,0.119,0.03,2,1,,176,5,NZ_180521_s05.d,Find by Molecular Feature
379,7101.0436,7104.2969,9.69,37427,60,545.2268,TRUE,Cpd 379: 9.690,,545.5324,Negative,-13,-13,9.62,9.812,1971,0.085,0.03,8,1,,135,5,NZ_180521_s05.d,Find by Molecular Feature
320,6135.732,6138.9814,8.027,36475,74.2,680.7407,TRUE,Cpd 320: 8.027,,680.9599,Negative,-9,-9,7.98,8.105,1739,0.07,0.03,8,1,,120,6,NZ_180521_s05.d,Find by Molecular Feature
151,3204.4135,3205.5318,5.054,36247,95.5,533.0617,TRUE,Cpd 151: 5.054,0.0061,533.2272,Negative,-2,-6,4.999,5.132,2869,0.067,0.03,10,3,,65,1,NZ_180521_s05.d,Find by Molecular Feature
