Cpd,Mass,RT,Quality Score,m/z,Show/Hide,Label,Avg Mass,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1824,357.1923,16.222,100,356.185,TRUE,Cpd 1824: 16.222,357.4436,,356.185,Negative,-1,-1,16.17,16.345,95681,0.059,395658,0.11,3,1,,393,8,NZ_180709_s06.d,Find by Molecular Feature
1823,396.208,16.221,97,395.2007,TRUE,Cpd 1823: 16.221,396.778,,395.2007,Negative,-1,-1,16.145,16.295,36270,0.061,184645,0.05,3,1,,393,8,NZ_180709_s06.d,Find by Molecular Feature
1822,408.2137,16.219,55.8,407.2064,TRUE,Cpd 1822: 16.219,408.2137,0.0003,407.2064,Negative,-1,-1,16.187,16.27,1454,0.052,4586,0,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1821,440.2396,16.219,66.4,439.2323,TRUE,Cpd 1821: 16.219,440.4395,,439.2323,Negative,-1,-1,16.154,16.304,3084,0.094,22897,0.01,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1820,510.0091,16.218,100,509.0018,TRUE,Cpd 1820: 16.218,510.327,,509.0018,Negative,-1,-1,16.137,16.362,6990,0.08,41528,0.01,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1819,479.9858,16.218,100,478.9785,TRUE,Cpd 1819: 16.218,480.0863,,478.9785,Negative,-1,-1,16.179,16.279,7143,0.057,25047,0.01,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1818,426.2751,16.217,90.8,425.2678,TRUE,Cpd 1818: 16.217,426.5093,,425.2678,Negative,-1,-1,16.179,16.254,20174,0.045,75485,0.02,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1817,632.5349,16.216,81.9,631.5276,TRUE,Cpd 1817: 16.216,632.8936,,631.5276,Negative,-1,-1,16.179,16.329,1830,0.09,10516,0,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1816,1883.9761,16.216,80,626.9848,TRUE,Cpd 1816: 16.216,1884.1868,,626.9848,Negative,-3,-3,16.129,16.279,1842,0.074,7525,0,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1815,594.2736,16.215,99.4,593.2664,TRUE,Cpd 1815: 16.215,594.5139,,593.2664,Negative,-1,-1,16.187,16.27,1879,0.049,6638,0,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1814,475.0807,16.215,99.1,474.0735,TRUE,Cpd 1814: 16.215,475.4633,,474.0735,Negative,-1,-1,16.145,16.254,1575,0.07,8377,0,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1813,1733.9918,16.215,63.6,576.99,TRUE,Cpd 1813: 16.215,1734.2368,,576.99,Negative,-3,-3,16.162,16.362,4297,0.104,24875,0.01,2,1,,392,10,NZ_180709_s06.d,Find by Molecular Feature
1812,474.0252,16.214,95.3,473.0179,TRUE,Cpd 1812: 16.214,474.3863,,473.0179,Negative,-1,-1,16.004,16.337,4851,0.145,30716,0.01,3,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1811,599.9687,16.213,55.8,598.9615,TRUE,Cpd 1811: 16.213,600.1457,,598.9615,Negative,-1,-1,16.17,16.279,85257,0.032,182143,0.05,4,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1810,829.9616,16.213,100,828.9543,TRUE,Cpd 1810: 16.213,830.1455,,828.9543,Negative,-1,-1,16.154,16.295,4970,0.072,26383,0.01,2,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1809,467.9843,16.212,83.5,466.9771,TRUE,Cpd 1809: 16.212,468.0975,,466.9771,Negative,-1,-1,16.079,16.52,1177873,0.067,3964756,1.08,4,1,S,391,11,NZ_180709_s06.d,Find by Molecular Feature
1808,462.0052,16.211,67.5,460.9979,TRUE,Cpd 1808: 16.211,462.1353,,460.9979,Negative,-1,-1,16.179,16.27,3888,0.057,15265,0,2,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1807,598.2329,16.21,95.5,597.2256,TRUE,Cpd 1807: 16.210,600.0523,,599.2407,Negative,-1,-1,16.162,16.245,5737,0.038,23061,0.01,4,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1806,511.9925,16.21,62.6,510.9852,TRUE,Cpd 1806: 16.210,512.0818,,510.9852,Negative,-1,-1,16.154,16.437,13536,0.131,56886,0.02,2,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1805,1500.2448,16.21,52.8,499.0743,TRUE,Cpd 1805: 16.210,1500.9415,,499.0743,Negative,-3,-3,16.17,16.254,1169,0.053,6396,0,3,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1804,1176.2465,16.21,53.2,391.0753,TRUE,Cpd 1804: 16.210,1176.5552,0.0119,391.0753,Negative,-2,-3,16.154,16.245,1062,0.056,5614,0,3,2,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1803,687.4233,16.209,64.8,686.416,TRUE,Cpd 1803: 16.209,687.9657,,686.416,Negative,-1,-1,16.121,16.237,2452,0.043,8735,0,3,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1802,469.2676,16.208,100,468.2603,TRUE,Cpd 1802: 16.208,469.5484,,468.2603,Negative,-1,-1,16.162,16.32,5728,0.066,25168,0.01,3,1,,391,11,NZ_180709_s06.d,Find by Molecular Feature
1801,1146.2599,16.207,52.5,608.0996,TRUE,Cpd 1801: 16.207,1146.8105,0.0041,608.5996,Negative,-2,-3,16.087,16.27,2003,0.092,24521,0.01,5,2,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1800,583.9728,16.207,86.2,582.9655,TRUE,Cpd 1800: 16.207,584.0685,,582.9655,Negative,-1,-1,16.17,16.254,45577,0.043,128413,0.04,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1799,495.996,16.207,100,494.9887,TRUE,Cpd 1799: 16.207,496.0937,,494.9887,Negative,-1,-1,16.162,16.27,7137,0.059,28811,0.01,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1798,1271.9317,16.207,74.7,422.97,TRUE,Cpd 1798: 16.207,1272.0703,,422.97,Negative,-3,-3,16.137,16.262,17404,0.06,65493,0.02,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1797,404.2552,16.207,53.2,403.2479,TRUE,Cpd 1797: 16.207,404.8125,,403.2479,Negative,-1,-1,16.137,16.262,4268,0.053,18698,0.01,3,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1796,639.0317,16.206,99.4,638.0244,TRUE,Cpd 1796: 16.206,639.2583,,638.0244,Negative,-1,-1,16.154,16.27,5387,0.061,23731,0.01,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1795,611.9808,16.206,100,610.9736,TRUE,Cpd 1795: 16.206,612.1518,,610.9736,Negative,-1,-1,16.145,16.237,2339,0.056,9164,0,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1794,375.2498,16.205,100,374.2426,TRUE,Cpd 1794: 16.205,375.5064,,374.2426,Negative,-1,-1,16.137,16.337,58918,0.069,266509,0.07,3,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1793,480.2639,16.205,100,479.2566,TRUE,Cpd 1793: 16.205,481.3487,,479.2566,Negative,-1,-1,16.162,16.295,3876,0.082,39988,0.01,4,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1792,1436.1969,16.204,74.4,717.0919,TRUE,Cpd 1792: 16.204,1436.9952,0.0036,717.0919,Negative,-2,-4,16.029,16.279,4578,0.119,93179,0.03,9,3,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1791,1468.2186,16.204,80,488.3989,TRUE,Cpd 1791: 16.204,1469.5781,,489.0713,Negative,-3,-3,16.087,16.27,2372,0.103,33598,0.01,5,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1790,720.4569,16.204,84.6,359.2212,TRUE,Cpd 1790: 16.204,721.0659,,359.2212,Negative,-2,-2,16.062,16.345,3915,0.117,32523,0.01,3,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1789,2724.4882,16.204,66,453.0741,TRUE,Cpd 1789: 16.204,2725.3575,,453.2396,Negative,-6,-6,16.112,16.295,1787,0.09,13638,0,3,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1788,3179.9098,16.204,81.5,528.9777,TRUE,Cpd 1788: 16.204,3180.4149,,528.9777,Negative,-6,-6,16.154,16.262,2922,0.06,15249,0,3,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1787,770.1706,16.203,56.8,384.078,TRUE,Cpd 1787: 16.203,772.7727,,386.0703,Negative,-2,-2,16.145,16.254,1939,0.065,15424,0,5,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1786,533.9765,16.202,79.9,532.9693,TRUE,Cpd 1786: 16.202,535.001,,534.9709,Negative,-1,-1,16.104,16.27,48822,0.057,362127,0.1,5,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1785,1469.226,16.202,52.7,733.6064,TRUE,Cpd 1785: 16.202,1469.7952,0.0063,733.6064,Negative,-2,-4,16.062,16.32,2092,0.114,26874,0.01,5,2,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1784,846.2041,16.201,61.9,845.1969,TRUE,Cpd 1784: 16.201,846.6435,,846.1999,Negative,-1,-1,16.137,16.254,862,0.071,6001,0,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1783,384.3189,16.2,69,383.3116,TRUE,Cpd 1783: 16.200,384.632,,383.3116,Negative,-1,-1,16.179,16.237,3124,0.042,9722,0,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1782,1246.2057,16.2,71.6,622.0956,TRUE,Cpd 1782: 16.200,1246.8981,0.0004,622.0956,Negative,-2,-3,16.087,16.27,3394,0.101,38848,0.01,5,2,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1781,676.5161,16.199,68.1,675.5088,TRUE,Cpd 1781: 16.199,676.87,,675.5088,Negative,-1,-1,16.179,16.229,2808,0.035,8425,0,3,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1780,382.1967,16.199,99.6,381.1894,TRUE,Cpd 1780: 16.199,382.4879,,381.1894,Negative,-1,-1,16.079,16.262,4481,0.07,25932,0.01,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1779,584.2524,16.199,84.3,583.2452,TRUE,Cpd 1779: 16.199,584.4773,,583.2452,Negative,-1,-1,16.179,16.237,1780,0.041,5711,0,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1778,372.3188,16.198,85.9,371.3115,TRUE,Cpd 1778: 16.198,372.5275,,371.3115,Negative,-1,-1,16.17,16.245,4678,0.05,18088,0,2,1,,390,24,NZ_180709_s06.d,Find by Molecular Feature
1777,463.9866,16.197,74.7,462.9793,TRUE,Cpd 1777: 16.197,464.0589,,462.9793,Negative,-1,-1,16.137,16.237,22142,0.067,102874,0.03,2,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1776,641.403,16.197,70.3,640.3957,TRUE,Cpd 1776: 16.197,641.923,,640.3957,Negative,-1,-1,16.17,16.237,9279,0.036,33865,0.01,4,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1775,428.2387,16.197,100,427.2314,TRUE,Cpd 1775: 16.197,428.7061,,427.2314,Negative,-1,-1,16.17,16.345,4961,0.063,21850,0.01,3,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1774,811.9698,16.197,100,810.9625,TRUE,Cpd 1774: 16.197,812.1026,,810.9625,Negative,-1,-1,16.096,16.279,4926,0.09,26783,0.01,2,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1773,1984.3008,16.197,51.2,495.0679,TRUE,Cpd 1773: 16.197,1984.821,,495.3277,Negative,-4,-4,16.062,16.27,937,0.106,7712,0,2,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1772,1601.7932,16.196,72.6,532.9238,TRUE,Cpd 1772: 16.196,1602.3784,,532.9238,Negative,-3,-3,16.137,16.304,3830,0.072,24319,0.01,3,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1771,466.2487,16.196,100,465.2414,TRUE,Cpd 1771: 16.196,466.4497,,465.2414,Negative,-1,-1,16.145,16.337,16443,0.085,95602,0.03,2,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1770,494.268,16.196,82.3,493.2607,TRUE,Cpd 1770: 16.196,495.5932,,493.2607,Negative,-1,-1,16.071,16.312,2868,0.104,31353,0.01,5,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1769,747.9602,16.196,100,746.9529,TRUE,Cpd 1769: 16.196,748.1023,,746.9529,Negative,-1,-1,16.137,16.245,6961,0.053,26572,0.01,2,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1768,4311.8714,16.196,53,614.9744,TRUE,Cpd 1768: 16.196,4312.4686,,614.9744,Negative,-7,-7,16.104,16.245,1775,0.084,11625,0,3,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1767,633.4259,16.196,73.4,632.4186,TRUE,Cpd 1767: 16.196,633.9646,,632.4186,Negative,-1,-1,16.17,16.229,2523,0.033,9176,0,3,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1766,399.2373,16.195,100,398.23,TRUE,Cpd 1766: 16.195,399.6999,,398.23,Negative,-1,-1,16.129,16.295,9803,0.078,65611,0.02,3,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1765,382.3034,16.195,68.4,381.2967,TRUE,Cpd 1765: 16.195,382.607,0.0011,381.2967,Negative,-1,-1,16.121,16.42,5417,0.113,58145,0.02,4,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1764,531.0895,16.194,66.4,530.0822,TRUE,Cpd 1764: 16.194,531.3742,,530.0822,Negative,-1,-1,16.112,16.27,1598,0.087,6975,0,2,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1763,490.2451,16.193,65.8,489.2379,TRUE,Cpd 1763: 16.193,490.6204,,489.2379,Negative,-1,-1,16.145,16.245,1388,0.069,9039,0,2,1,,389,15,NZ_180709_s06.d,Find by Molecular Feature
1762,718.4288,16.192,62.6,717.4215,TRUE,Cpd 1762: 16.192,718.7245,,717.4215,Negative,-1,-1,16.179,16.229,1534,0.034,4176,0,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1761,549.9929,16.192,54.2,548.9857,TRUE,Cpd 1761: 16.192,550.8502,,548.9857,Negative,-1,-1,16.137,16.229,2371,0.056,13368,0,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1760,483.9909,16.192,100,482.9836,TRUE,Cpd 1760: 16.192,484.0846,,482.9836,Negative,-1,-1,16.112,16.262,14319,0.07,75015,0.02,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1759,3272.5932,16.192,50.3,408.0669,TRUE,Cpd 1759: 16.192,3273.3161,,408.1817,Negative,-8,-8,16.062,16.245,1088,0.09,11565,0,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1758,2784.3942,16.191,100,463.0584,TRUE,Cpd 1758: 16.191,2785.3013,,463.2261,Negative,-6,-6,16.112,16.279,4480,0.075,34465,0.01,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1757,517.9803,16.191,75.4,516.973,TRUE,Cpd 1757: 16.191,518.7968,,516.973,Negative,-1,-1,16.145,16.304,26453,0.059,110743,0.03,4,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1756,554.2888,16.191,53.9,553.2815,TRUE,Cpd 1756: 16.191,555.0718,,553.2815,Negative,-1,-1,16.162,16.295,1421,0.048,6564,0,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1755,388.1609,16.19,100,387.1536,TRUE,Cpd 1755: 16.190,388.3834,,387.1536,Negative,-1,-1,16.121,16.279,97211,0.054,379936,0.1,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1754,782.3433,16.19,93.9,781.336,TRUE,Cpd 1754: 16.190,782.6846,,781.336,Negative,-1,-1,16.162,16.229,1075,0.043,4388,0,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1753,1595.946,16.19,67.7,530.9747,TRUE,Cpd 1753: 16.190,1596.3841,,530.9747,Negative,-3,-3,16.162,16.229,2743,0.042,13221,0,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1752,443.0596,16.19,100,442.0524,TRUE,Cpd 1752: 16.190,443.3519,,442.0524,Negative,-1,-1,16.145,16.329,18132,0.06,76103,0.02,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1751,484.7364,16.19,100,483.7291,TRUE,Cpd 1751: 16.190,485.028,,483.7291,Negative,-1,-1,16.129,16.22,1232,0.06,5160,0,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1750,764.3317,16.189,100,763.3244,TRUE,Cpd 1750: 16.189,764.767,,763.3244,Negative,-1,-1,16.145,16.245,4053,0.051,19259,0.01,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1749,436.1626,16.189,96,435.1553,TRUE,Cpd 1749: 16.189,436.4538,,435.1553,Negative,-1,-1,16.154,16.22,1011,0.046,4041,0,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1748,879.5119,16.189,58.7,878.5046,TRUE,Cpd 1748: 16.189,879.9536,,878.5046,Negative,-1,-1,16.17,16.22,852,0.038,3418,0,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1747,1971.0285,16.189,59.5,491.7498,TRUE,Cpd 1747: 16.189,1972.307,,492.2649,Negative,-4,-4,16.062,16.229,1052,0.108,8044,0,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1746,735.9567,16.189,77.7,734.9494,TRUE,Cpd 1746: 16.189,736.1058,,734.9494,Negative,-1,-1,16.154,16.237,9176,0.039,24940,0.01,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1745,1006.1409,16.188,84.1,502.0632,TRUE,Cpd 1745: 16.188,1006.5001,,502.0632,Negative,-2,-2,16.145,16.212,1221,0.044,5409,0,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1744,438.2201,16.187,100,437.2128,TRUE,Cpd 1744: 16.187,438.4499,,437.2128,Negative,-1,-1,16.054,16.245,3555,0.088,25087,0.01,2,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1743,1050.1436,16.186,75.3,524.0645,TRUE,Cpd 1743: 16.186,1050.7902,,524.0645,Negative,-2,-2,16.079,16.304,2460,0.108,25676,0.01,3,1,,388,20,NZ_180709_s06.d,Find by Molecular Feature
1742,1395.7115,16.184,70.3,464.2299,TRUE,Cpd 1742: 16.184,1395.9296,,464.2299,Negative,-3,-3,16.137,16.237,1733,0.061,6234,0,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1741,372.15,16.184,100,371.1427,TRUE,Cpd 1741: 16.184,372.3812,,371.1427,Negative,-1,-1,16.062,16.304,22846,0.06,96526,0.03,3,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1740,400.0299,16.184,68.4,399.0226,TRUE,Cpd 1740: 16.184,400.1425,,399.0226,Negative,-1,-1,16.154,16.27,8299,0.059,32807,0.01,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1739,1110.6404,16.183,89.2,369.2062,TRUE,Cpd 1739: 16.183,1110.7728,,369.2062,Negative,-3,-3,16.145,16.304,5233,0.068,22017,0.01,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1738,368.1805,16.182,55.3,367.1732,TRUE,Cpd 1738: 16.182,368.6873,,367.1732,Negative,-1,-1,16.071,16.237,7263,0.064,41919,0.01,3,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1737,378.2363,16.182,100,377.229,TRUE,Cpd 1737: 16.182,378.5753,,377.229,Negative,-1,-1,16.079,16.237,2973,0.089,23508,0.01,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1736,368.2893,16.181,100,367.2821,TRUE,Cpd 1736: 16.181,368.5219,,367.2821,Negative,-1,-1,16.096,16.279,15314,0.097,115089,0.03,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1735,618.1075,16.181,70,617.1002,TRUE,Cpd 1735: 16.181,618.389,,617.1002,Negative,-1,-1,16.104,16.22,1079,0.068,4943,0,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1734,862.4852,16.179,55.1,861.4779,TRUE,Cpd 1734: 16.179,862.8458,,861.4779,Negative,-1,-1,16.162,16.212,1352,0.032,4382,0,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1733,515.9964,16.178,100,514.9891,TRUE,Cpd 1733: 16.178,516.1901,,514.9891,Negative,-1,-1,16.104,16.254,2607,0.091,17908,0,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1732,438.3291,16.178,80.4,437.3218,TRUE,Cpd 1732: 16.178,438.6916,,437.3218,Negative,-1,-1,16.154,16.229,1190,0.06,6476,0,2,1,,387,11,NZ_180709_s06.d,Find by Molecular Feature
1731,354.2735,16.176,100,353.2662,TRUE,Cpd 1731: 16.176,354.4606,,353.2662,Negative,-1,-1,16.062,16.262,48341,0.085,308676,0.08,2,1,,386,4,NZ_180709_s06.d,Find by Molecular Feature
1730,448.003,16.176,67.9,446.9957,TRUE,Cpd 1730: 16.176,449.0799,,446.9957,Negative,-1,-1,16.137,16.27,5342,0.064,44980,0.01,4,1,,386,4,NZ_180709_s06.d,Find by Molecular Feature
1729,358.2695,16.175,100,357.2622,TRUE,Cpd 1729: 16.175,358.5063,,357.2622,Negative,-1,-1,16.046,16.27,104279,0.084,548030,0.15,3,1,,386,4,NZ_180709_s06.d,Find by Molecular Feature
1728,476.2727,16.174,72.1,475.2654,TRUE,Cpd 1728: 16.174,476.5939,,475.2654,Negative,-1,-1,16.062,16.245,1921,0.115,17090,0,2,1,,386,4,NZ_180709_s06.d,Find by Molecular Feature
1727,610.2934,16.171,100,609.2861,TRUE,Cpd 1727: 16.171,610.6093,,609.2861,Negative,-1,-1,16.112,16.237,7135,0.057,36537,0.01,2,1,,385,9,NZ_180709_s06.d,Find by Molecular Feature
1726,579.9638,16.171,100,578.9565,TRUE,Cpd 1726: 16.171,580.0835,,578.9565,Negative,-1,-1,16.104,16.229,4295,0.072,21127,0.01,2,1,,385,9,NZ_180709_s06.d,Find by Molecular Feature
1725,508.2601,16.171,95,507.2528,TRUE,Cpd 1725: 16.171,508.5445,,507.2528,Negative,-1,-1,16.071,16.279,2260,0.112,20329,0.01,2,1,,385,9,NZ_180709_s06.d,Find by Molecular Feature
1724,401.9922,16.17,100,400.9849,TRUE,Cpd 1724: 16.170,402.0585,,400.9849,Negative,-1,-1,16.021,16.287,1507954,0.08,7097900,1.93,2,1,S,385,9,NZ_180709_s06.d,Find by Molecular Feature
1723,767.9628,16.168,97.3,766.9555,TRUE,Cpd 1723: 16.168,768.097,,766.9555,Negative,-1,-1,16.121,16.22,5701,0.047,18052,0,2,1,,385,9,NZ_180709_s06.d,Find by Molecular Feature
1722,388.221,16.167,60.7,387.2138,TRUE,Cpd 1722: 16.167,388.4415,,387.2138,Negative,-1,-1,16.079,16.22,5759,0.066,25819,0.01,2,1,,385,9,NZ_180709_s06.d,Find by Molecular Feature
1721,751.9691,16.165,96,750.9618,TRUE,Cpd 1721: 16.165,752.1093,,750.9618,Negative,-1,-1,16.096,16.22,95030,0.049,302599,0.08,3,1,,385,9,NZ_180709_s06.d,Find by Molecular Feature
1720,649.966,16.165,100,648.9587,TRUE,Cpd 1720: 16.165,650.0881,,648.9587,Negative,-1,-1,16.096,16.204,7266,0.059,32196,0.01,2,1,,385,9,NZ_180709_s06.d,Find by Molecular Feature
1719,1911.949,16.164,80,476.98,TRUE,Cpd 1719: 16.164,1912.2683,,476.98,Negative,-4,-4,16.087,16.329,2480,0.091,15977,0,2,1,,385,9,NZ_180709_s06.d,Find by Molecular Feature
1718,456.0577,16.162,97.3,455.0504,TRUE,Cpd 1718: 16.162,456.2417,,455.0504,Negative,-1,-1,16.096,16.229,2153,0.065,8795,0,2,1,,384,8,NZ_180709_s06.d,Find by Molecular Feature
1717,685.9606,16.16,100,684.9533,TRUE,Cpd 1717: 16.160,686.5436,,684.9533,Negative,-1,-1,16.054,16.237,39392,0.056,189142,0.05,4,1,,384,8,NZ_180709_s06.d,Find by Molecular Feature
1716,733.9772,16.16,100,732.9699,TRUE,Cpd 1716: 16.160,734.1423,,732.9699,Negative,-1,-1,16.087,16.195,6202,0.051,21035,0.01,2,1,,384,8,NZ_180709_s06.d,Find by Molecular Feature
1715,594.3163,16.159,100,593.3091,TRUE,Cpd 1715: 16.159,594.6332,,593.3091,Negative,-1,-1,16.062,16.229,4358,0.072,26539,0.01,2,1,,384,8,NZ_180709_s06.d,Find by Molecular Feature
1714,380.2867,16.159,99.3,379.2795,TRUE,Cpd 1714: 16.159,380.5655,,379.2795,Negative,-1,-1,16.054,16.279,3134,0.106,26283,0.01,2,1,,384,8,NZ_180709_s06.d,Find by Molecular Feature
1713,493.9789,16.159,100,492.9716,TRUE,Cpd 1713: 16.159,494.0792,,492.9716,Negative,-1,-1,16.096,16.279,60320,0.059,220561,0.06,2,1,,384,8,NZ_180709_s06.d,Find by Molecular Feature
1712,485.9748,16.158,87.2,484.9675,TRUE,Cpd 1712: 16.158,486.3515,,484.9675,Negative,-1,-1,16.079,16.279,8416,0.101,53074,0.01,3,1,,384,8,NZ_180709_s06.d,Find by Molecular Feature
1711,426.3267,16.157,64.8,425.3195,TRUE,Cpd 1711: 16.157,426.6105,,425.3195,Negative,-1,-1,16.137,16.212,3704,0.059,13780,0,2,1,,384,8,NZ_180709_s06.d,Find by Molecular Feature
1710,596.332,16.155,100,595.3247,TRUE,Cpd 1710: 16.155,596.7721,,595.3247,Negative,-1,-1,16.046,16.254,41500,0.065,237674,0.06,4,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
1709,614.3452,16.155,100,613.3379,TRUE,Cpd 1709: 16.155,614.8355,,613.3379,Negative,-1,-1,16.029,16.245,16975,0.064,92511,0.03,4,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
1708,364.257,16.155,62.4,363.2497,TRUE,Cpd 1708: 16.155,364.409,,363.2497,Negative,-1,-1,16.079,16.195,3186,0.079,15754,0,2,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
1707,578.3225,16.155,70.2,577.3152,TRUE,Cpd 1707: 16.155,579.3522,,579.3285,Negative,-1,-1,16.029,16.22,1603,0.105,19815,0.01,3,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
1706,352.2591,16.154,100,351.2519,TRUE,Cpd 1706: 16.154,352.5295,,351.2519,Negative,-1,-1,16.037,16.245,8271,0.105,73523,0.02,2,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
1705,931.938,16.153,82.9,930.9307,TRUE,Cpd 1705: 16.153,932.2079,,930.9307,Negative,-1,-1,16.121,16.204,7826,0.041,26612,0.01,3,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
1704,1526.9382,16.153,80,507.9721,TRUE,Cpd 1704: 16.153,1527.2448,,507.9721,Negative,-3,-3,16.079,16.212,1729,0.078,9914,0,2,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
1703,366.2737,16.153,100,365.2664,TRUE,Cpd 1703: 16.153,366.5378,,365.2664,Negative,-1,-1,16.054,16.254,5943,0.108,51816,0.01,2,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
1702,1496.0585,16.152,80,373.0073,TRUE,Cpd 1702: 16.152,1496.4514,,373.0073,Negative,-4,-4,16.037,16.229,5036,0.095,43047,0.01,2,1,,383,19,NZ_180709_s06.d,Find by Molecular Feature
