Cpd,Mass,Avg Mass,RT,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
986,3193.4493,3194.9483,7.605,156271,100,1595.7174,TRUE,Cpd 986: 7.605,,1596.2204,Negative,-2,-2,7.491,7.766,7854,0.106,0.02,6,1,,257,10,NZ_180830_s25.d,Find by Molecular Feature
965,3189.3486,3190.9388,7.327,60181,80,1593.667,TRUE,Cpd 965: 7.327,,1594.165,Negative,-2,-2,7.174,7.474,3241,0.11,0.01,6,1,,251,7,NZ_180830_s25.d,Find by Molecular Feature
998,3186.3729,3187.4151,7.648,999364,100,636.2673,TRUE,Cpd 998: 7.648,,636.2673,Negative,-5,-5,7.499,7.791,74986,0.091,0.13,7,1,,261,13,NZ_180830_s25.d,Find by Molecular Feature
997,3185.3729,3186.909,7.648,5384748,100,529.8883,TRUE,Cpd 997: 7.648,0.0022,530.0555,Negative,-2,-8,7.474,7.84,213712,0.09,0.69,41,6,,261,13,NZ_180830_s25.d,Find by Molecular Feature
646,3184.3057,3185.1032,3.908,48916,87,1591.1456,TRUE,Cpd 646: 3.908,,1591.1456,Negative,-2,-2,3.86,4.035,4696,0.093,0.01,3,1,,138,3,NZ_180830_s25.d,Find by Molecular Feature
993,3183.4013,3184.2956,7.628,359366,80,635.6725,TRUE,Cpd 993: 7.628,0.0035,636.0668,Negative,-5,-6,7.549,7.732,58799,0.1,0.05,4,2,,259,2,NZ_180830_s25.d,Find by Molecular Feature
1023,3183.4005,3184.4118,7.841,433808,100,635.673,TRUE,Cpd 1023: 7.841,0.0027,635.8737,Negative,-2,-6,7.724,7.99,15964,0.118,0.06,13,5,,266,1,NZ_180830_s25.d,Find by Molecular Feature
972,3183.3997,3185.9077,7.497,751116,100,529.5587,TRUE,Cpd 972: 7.497,0.0041,530.0555,Negative,-2,-6,7.383,7.699,18961,0.095,0.1,30,5,,254,1,NZ_180830_s25.d,Find by Molecular Feature
988,3171.4698,3172.9518,7.605,386079,100,1584.7283,TRUE,Cpd 988: 7.605,0.0045,1585.2295,Negative,-2,-5,7.474,7.757,15021,0.1,0.05,21,4,,257,10,NZ_180830_s25.d,Find by Molecular Feature
973,3167.4037,3168.6091,7.518,199838,100,632.4741,TRUE,Cpd 973: 7.518,0.0051,632.6744,Negative,-2,-6,7.432,7.716,6242,0.11,0.03,18,5,,255,4,NZ_180830_s25.d,Find by Molecular Feature
964,3167.3602,3168.8729,7.324,649165,100,526.8862,TRUE,Cpd 964: 7.324,0.002,527.0531,Negative,-2,-7,7.233,7.441,23234,0.087,0.08,32,6,,251,7,NZ_180830_s25.d,Find by Molecular Feature
1379,3164.4213,3165.3352,10.345,23013,87.4,790.098,TRUE,Cpd 1379: 10.345,,790.098,Negative,-4,-4,10.205,10.438,1728,0.102,0,3,1,,367,2,NZ_180830_s25.d,Find by Molecular Feature
625,3162.3255,3163.5586,3.82,20600,100,1580.1555,TRUE,Cpd 625: 3.820,,1580.659,Negative,-2,-2,3.769,3.869,1867,0.058,0,4,1,,134,7,NZ_180830_s25.d,Find by Molecular Feature
644,3162.3254,3163.6469,3.906,11996,98.9,1580.1554,TRUE,Cpd 644: 3.906,,1580.658,Negative,-2,-2,3.86,3.952,1097,0.057,0,4,1,,138,3,NZ_180830_s25.d,Find by Molecular Feature
1302,3158.9196,3160.0573,10.168,183703,87,788.7226,TRUE,Cpd 1302: 10.168,,788.973,Negative,-4,-4,10.055,10.247,12122,0.093,0.02,5,1,,357,7,NZ_180830_s25.d,Find by Molecular Feature
1027,3150.4876,3151.2998,8.005,7102,100,1574.2365,TRUE,Cpd 1027: 8.005,,1574.7384,Negative,-2,-2,7.949,8.065,1079,0.07,0,3,1,,269,1,NZ_180830_s25.d,Find by Molecular Feature
989,3149.4908,3151.0376,7.606,3645578,100,628.8908,TRUE,Cpd 989: 7.606,0.0012,629.0915,Negative,-2,-7,7.457,7.791,87123,0.1,0.47,44,6,,257,10,NZ_180830_s25.d,Find by Molecular Feature
947,3149.4856,3150.8014,7.195,112388,97.8,628.8908,TRUE,Cpd 947: 7.195,0.011,629.0909,Negative,-2,-6,7.041,7.358,4534,0.121,0.01,19,5,,247,1,NZ_180830_s25.d,Find by Molecular Feature
1372,3148.4073,3151.6212,10.335,39755,84.4,786.0946,TRUE,Cpd 1372: 10.335,,786.6239,Negative,-4,-4,10.263,10.463,2103,0.095,0.01,8,1,,366,12,NZ_180830_s25.d,Find by Molecular Feature
1426,3136.5342,3137.9588,10.892,55537,93.1,626.2996,TRUE,Cpd 1426: 10.892,0.0027,626.5004,Negative,-4,-6,10.805,11.004,2536,0.09,0.01,10,3,,387,10,NZ_180830_s25.d,Find by Molecular Feature
1334,3117.8437,3118.4408,10.327,8919,100,622.5615,TRUE,Cpd 1334: 10.327,,622.5615,Negative,-5,-5,10.263,10.372,1565,0.072,0,3,1,,365,33,NZ_180830_s25.d,Find by Molecular Feature
1361,3087.3908,3088.8414,10.332,39962,83.2,616.4714,TRUE,Cpd 1361: 10.332,0.0093,617.0717,Negative,-4,-5,10.247,10.447,1912,0.093,0.01,7,2,,365,33,NZ_180830_s25.d,Find by Molecular Feature
266,3084.205,3086.8433,0.815,10514,99.1,1541.0952,TRUE,Cpd 266: 0.815,,1542.1089,Negative,-2,-2,0.697,0.863,947,0.048,0,7,1,,31,13,NZ_180830_s25.d,Find by Molecular Feature
267,3080.2487,3081.4306,0.816,14273,89.5,1539.1171,TRUE,Cpd 267: 0.816,,1539.1171,Negative,-2,-2,0.78,0.863,1381,0.051,0,4,1,,31,13,NZ_180830_s25.d,Find by Molecular Feature
1291,3074.4319,3075.7531,10.107,7522,95.8,1536.2087,TRUE,Cpd 1291: 10.107,,1536.709,Negative,-2,-2,10.072,10.147,732,0.055,0,4,1,,354,6,NZ_180830_s25.d,Find by Molecular Feature
996,3073.3426,3074.7409,7.648,217370,100,613.6612,TRUE,Cpd 996: 7.648,0.0016,613.8617,Negative,-4,-6,7.557,7.774,12623,0.086,0.03,14,3,,261,13,NZ_180830_s25.d,Find by Molecular Feature
254,3058.2621,3059.4231,0.806,18905,91,1528.1238,TRUE,Cpd 254: 0.806,,1528.6231,Negative,-2,-2,0.763,0.871,1920,0.052,0,4,1,,29,4,NZ_180830_s25.d,Find by Molecular Feature
968,3055.3241,3056.2834,7.328,24722,93,610.0577,TRUE,Cpd 968: 7.328,0.0023,610.259,Negative,-5,-6,7.274,7.399,1834,0.072,0,5,2,,251,7,NZ_180830_s25.d,Find by Molecular Feature
70,3049.2166,3050.4877,0.588,12799,84.7,1015.3982,TRUE,Cpd 70: 0.588,,1015.7474,Negative,-3,-3,0.547,0.613,1653,0.051,0,4,1,,7,42,NZ_180830_s25.d,Find by Molecular Feature
246,3036.2781,3037.75,0.801,29598,100,1517.1318,TRUE,Cpd 246: 0.801,,1517.1318,Negative,-2,-2,0.746,0.855,2690,0.054,0,5,1,,28,11,NZ_180830_s25.d,Find by Molecular Feature
1290,3030.4651,3031.6789,10.105,22921,85.8,1514.2253,TRUE,Cpd 1290: 10.105,,1514.727,Negative,-2,-2,10.039,10.197,1589,0.076,0,4,1,,354,6,NZ_180830_s25.d,Find by Molecular Feature
1532,3022.5106,3023.9677,12.154,55354,100,603.4953,TRUE,Cpd 1532: 12.154,0.0063,603.6946,Negative,-4,-5,12.07,12.237,4012,0.079,0.01,8,2,,414,30,NZ_180830_s25.d,Find by Molecular Feature
237,3019.2936,3021.5193,0.793,21252,100,1508.6395,TRUE,Cpd 237: 0.793,,1509.1412,Negative,-2,-2,0.638,0.846,1461,0.076,0,6,1,,27,9,NZ_180830_s25.d,Find by Molecular Feature
987,3014.437,3015.7703,7.605,86296,81.8,601.8796,TRUE,Cpd 987: 7.605,0.0085,602.081,Negative,-4,-6,7.524,7.724,3244,0.083,0.01,13,3,,257,10,NZ_180830_s25.d,Find by Molecular Feature
236,3014.2923,3015.8087,0.792,40683,100,1506.1389,TRUE,Cpd 236: 0.792,,1506.1389,Negative,-2,-2,0.697,0.846,3195,0.069,0.01,5,1,,27,9,NZ_180830_s25.d,Find by Molecular Feature
957,3011.2371,3012.7188,7.233,39040,100,1504.6113,TRUE,Cpd 957: 7.233,,1505.1119,Negative,-2,-2,7.141,7.341,2114,0.1,0,5,1,,248,12,NZ_180830_s25.d,Find by Molecular Feature
1292,3008.4856,3009.8659,10.109,49826,100,1503.2355,TRUE,Cpd 1292: 10.109,,1503.7357,Negative,-2,-2,10.03,10.23,2770,0.094,0.01,5,1,,354,6,NZ_180830_s25.d,Find by Molecular Feature
228,2997.3111,2999.747,0.787,23675,89.1,1497.6483,TRUE,Cpd 228: 0.787,,1498.1506,Negative,-2,-2,0.697,0.846,1368,0.074,0,7,1,,26,11,NZ_180830_s25.d,Find by Molecular Feature
206,2992.3126,2993.8097,0.764,51552,96.5,1495.149,TRUE,Cpd 206: 0.764,,1495.6505,Negative,-2,-2,0.68,0.838,2749,0.092,0.01,5,1,,24,12,NZ_180830_s25.d,Find by Molecular Feature
1293,2986.5015,2988.0334,10.111,92988,100,1492.2435,TRUE,Cpd 1293: 10.111,,1492.745,Negative,-2,-2,10.014,10.23,4977,0.097,0.01,6,1,,354,6,NZ_180830_s25.d,Find by Molecular Feature
932,2971.245,2972.4164,6.911,7187,90.8,1484.6152,TRUE,Cpd 932: 6.911,,1484.6152,Negative,-2,-2,6.858,6.975,778,0.062,0,4,1,,239,6,NZ_180830_s25.d,Find by Molecular Feature
1435,2970.5335,2971.3418,11.004,84194,80,593.0996,TRUE,Cpd 1435: 11.004,0.0027,593.3002,Negative,-2,-6,10.805,11.121,2813,0.136,0.01,13,5,,390,1,NZ_180830_s25.d,Find by Molecular Feature
194,2970.3305,2971.5981,0.753,23378,94.5,1484.158,TRUE,Cpd 194: 0.753,,1484.158,Negative,-2,-2,0.697,0.813,1843,0.07,0,4,1,,22,14,NZ_180830_s25.d,Find by Molecular Feature
955,2967.273,2968.7822,7.229,83745,100,1482.6292,TRUE,Cpd 955: 7.229,,1483.1297,Negative,-2,-2,7.141,7.349,4547,0.093,0.01,6,1,,248,12,NZ_180830_s25.d,Find by Molecular Feature
1294,2964.5208,2965.9825,10.112,208197,100,1481.253,TRUE,Cpd 1294: 10.112,0.0014,1481.7537,Negative,-2,-5,9.997,10.247,10405,0.096,0.03,14,3,,354,6,NZ_180830_s25.d,Find by Molecular Feature
958,2961.2654,2962.4644,7.233,35577,89.6,1515.602,TRUE,Cpd 958: 7.233,0.0003,1516.1035,Negative,-2,-2,7.158,7.366,1580,0.093,0,8,1,,248,12,NZ_180830_s25.d,Find by Molecular Feature
1033,2958.5372,2959.8612,8.069,44964,95,590.7005,TRUE,Cpd 1033: 8.069,0.0077,590.8995,Negative,-2,-5,7.999,8.14,2832,0.075,0.01,8,2,,272,1,NZ_180830_s25.d,Find by Molecular Feature
187,2954.3599,2955.6848,0.747,9787,80,1476.1727,TRUE,Cpd 187: 0.747,,1476.6728,Negative,-2,-2,0.705,0.805,871,0.065,0,4,1,,21,6,NZ_180830_s25.d,Find by Molecular Feature
888,2952.3261,2953.4176,6.551,13990,88.7,1475.1558,TRUE,Cpd 888: 6.551,,1475.6575,Negative,-2,-2,6.492,6.625,1110,0.074,0,4,1,,225,8,NZ_180830_s25.d,Find by Molecular Feature
933,2949.2678,2950.4032,6.912,12575,99.6,1473.6266,TRUE,Cpd 933: 6.912,,1473.6266,Negative,-2,-2,6.858,6.983,1229,0.068,0,4,1,,239,6,NZ_180830_s25.d,Find by Molecular Feature
953,2945.29,2946.7833,7.229,147040,100,1471.6377,TRUE,Cpd 953: 7.229,,1472.1394,Negative,-2,-2,7.108,7.366,7764,0.099,0.02,6,1,,248,12,NZ_180830_s25.d,Find by Molecular Feature
1295,2942.5413,2944.0737,10.114,2150759,100,587.5011,TRUE,Cpd 1295: 10.114,0.0017,587.7015,Negative,-2,-7,9.98,10.28,67905,0.102,0.28,36,6,,354,6,NZ_180830_s25.d,Find by Molecular Feature
956,2939.279,2940.9091,7.233,19225,99.2,1468.6322,TRUE,Cpd 956: 7.233,,1469.132,Negative,-2,-2,7.166,7.308,1218,0.077,0,5,1,,248,12,NZ_180830_s25.d,Find by Molecular Feature
1482,2934.9414,2936.1223,11.746,166221,87.3,1955.6204,TRUE,Cpd 1482: 11.746,0.0002,1956.2876,Negative,-3,-4,11.629,11.879,2763,0.109,0.02,9,2,,403,13,NZ_180830_s25.d,Find by Molecular Feature
1028,2929.3217,2930.5879,8.013,12479,92.1,1463.6536,TRUE,Cpd 1028: 8.013,,1464.1547,Negative,-2,-2,7.957,8.082,1217,0.067,0,4,1,,270,3,NZ_180830_s25.d,Find by Molecular Feature
650,2928.3438,2929.5898,3.913,8448,95,1463.1646,TRUE,Cpd 650: 3.913,,1463.6647,Negative,-2,-2,3.869,3.96,921,0.055,0,4,1,,139,8,NZ_180830_s25.d,Find by Molecular Feature
935,2926.3043,2928.21,6.912,30475,80,1462.1449,TRUE,Cpd 935: 6.912,,1463.1347,Negative,-2,-2,6.833,7.033,2043,0.099,0,5,1,,239,6,NZ_180830_s25.d,Find by Molecular Feature
951,2923.3108,2924.7865,7.229,263756,100,1460.6481,TRUE,Cpd 951: 7.229,,1461.1487,Negative,-2,-2,7.066,7.391,14005,0.101,0.03,7,1,,248,12,NZ_180830_s25.d,Find by Molecular Feature
971,2922.379,2922.8319,7.398,13775,80,1460.1822,TRUE,Cpd 971: 7.398,,1460.1822,Negative,-2,-2,7.291,7.457,1497,0.091,0,2,1,,253,2,NZ_180830_s25.d,Find by Molecular Feature
974,2922.3294,2923.7438,7.521,14931,100,1460.1574,TRUE,Cpd 974: 7.521,,1460.1574,Negative,-2,-2,7.466,7.582,1125,0.064,0,4,1,,255,4,NZ_180830_s25.d,Find by Molecular Feature
916,2920.2968,2921.7712,6.775,9844,86.9,1459.1411,TRUE,Cpd 916: 6.775,,1459.64,Negative,-2,-2,6.716,6.95,688,0.101,0,4,1,,232,1,NZ_180830_s25.d,Find by Molecular Feature
954,2917.2961,2918.7907,7.229,214740,100,582.4518,TRUE,Cpd 954: 7.229,0.0037,582.652,Negative,-2,-5,7.133,7.366,4613,0.094,0.03,26,4,,248,12,NZ_180830_s25.d,Find by Molecular Feature
884,2908.3632,2909.7044,6.55,37535,100,1453.1743,TRUE,Cpd 884: 6.550,,1453.6747,Negative,-2,-2,6.475,6.65,2396,0.086,0,5,1,,225,8,NZ_180830_s25.d,Find by Molecular Feature
1029,2907.3412,2908.6233,8.017,174112,100,580.4613,TRUE,Cpd 1029: 8.017,0.005,580.6614,Negative,-2,-6,7.932,8.132,7114,0.085,0.02,20,5,,270,3,NZ_180830_s25.d,Find by Molecular Feature
654,2906.3588,2907.4569,3.916,12839,93.9,1452.1721,TRUE,Cpd 654: 3.916,,1452.6726,Negative,-2,-2,3.869,3.96,1326,0.058,0,4,1,,139,8,NZ_180830_s25.d,Find by Molecular Feature
934,2905.3006,2906.6137,6.912,39628,100,1451.643,TRUE,Cpd 934: 6.912,,1452.1435,Negative,-2,-2,6.841,7.033,2471,0.091,0.01,5,1,,239,6,NZ_180830_s25.d,Find by Molecular Feature
969,2901.397,2902.4943,7.355,469170,93.8,579.2727,TRUE,Cpd 969: 7.355,0.01,579.2727,Negative,-2,-6,7.058,7.557,12782,0.167,0.06,15,4,,252,1,NZ_180830_s25.d,Find by Molecular Feature
1010,2901.3884,2902.6636,7.806,514933,100,579.2706,TRUE,Cpd 1010: 7.806,0.0036,579.4709,Negative,-2,-6,7.574,7.974,16907,0.138,0.07,20,5,,264,11,NZ_180830_s25.d,Find by Molecular Feature
950,2901.334,2902.4744,7.228,620342,100,1449.6572,TRUE,Cpd 950: 7.228,0.0146,1450.1586,Negative,-2,-5,7.041,7.416,27243,0.1,0.08,18,4,,248,12,NZ_180830_s25.d,Find by Molecular Feature
975,2900.3479,2901.8821,7.525,30283,100,1449.1667,TRUE,Cpd 975: 7.525,,1449.1667,Negative,-2,-2,7.441,7.624,1917,0.068,0,5,1,,255,4,NZ_180830_s25.d,Find by Molecular Feature
1355,2899.4481,2901.4863,10.331,88488,80,578.8823,TRUE,Cpd 1355: 10.331,,579.0716,Negative,-5,-5,10.163,10.472,4729,0.112,0.01,6,1,,365,33,NZ_180830_s25.d,Find by Molecular Feature
959,2897.3533,2898.2734,7.234,44095,99.3,578.4638,TRUE,Cpd 959: 7.234,0.0109,578.4638,Negative,-2,-5,7.158,7.349,2656,0.088,0.01,9,3,,248,12,NZ_180830_s25.d,Find by Molecular Feature
890,2886.3828,2887.6579,6.552,61366,100,1442.1841,TRUE,Cpd 890: 6.552,,1442.6845,Negative,-2,-2,6.475,6.658,3793,0.089,0.01,5,1,,225,8,NZ_180830_s25.d,Find by Molecular Feature
649,2884.3744,2885.6797,3.912,18138,100,1441.1799,TRUE,Cpd 649: 3.912,,1441.6838,Negative,-2,-2,3.86,3.977,1425,0.063,0,4,1,,139,8,NZ_180830_s25.d,Find by Molecular Feature
930,2883.324,2884.5714,6.907,79189,80,1440.6518,TRUE,Cpd 930: 6.907,0.0248,1440.6518,Negative,-2,-6,6.833,7.024,3996,0.082,0.01,13,4,,239,6,NZ_180830_s25.d,Find by Molecular Feature
991,2879.3514,2880.7338,7.61,871722,100,574.8634,TRUE,Cpd 991: 7.610,0.0058,574.8634,Negative,-2,-7,7.432,7.782,20342,0.124,0.11,31,6,,258,1,NZ_180830_s25.d,Find by Molecular Feature
952,2879.3485,2880.7372,7.229,5524379,100,574.8626,TRUE,Cpd 952: 7.229,0.0023,575.063,Negative,-2,-7,7.091,7.391,199291,0.093,0.71,40,6,,248,12,NZ_180830_s25.d,Find by Molecular Feature
915,2879.3472,2880.6589,6.762,176811,80,574.8624,TRUE,Cpd 915: 6.762,0.0032,574.8624,Negative,-2,-5,6.666,6.891,9274,0.078,0.02,19,4,,231,1,NZ_180830_s25.d,Find by Molecular Feature
976,2878.3618,2878.8575,7.525,238266,100,574.6652,TRUE,Cpd 976: 7.525,0.0016,574.6652,Negative,-2,-5,7.391,7.632,15811,0.09,0.03,15,4,,255,4,NZ_180830_s25.d,Find by Molecular Feature
937,2878.3604,2880.2563,7.066,823250,100,574.6649,TRUE,Cpd 937: 7.066,0.0017,574.8637,Negative,-2,-6,6.966,7.249,27786,0.092,0.11,27,5,,241,1,NZ_180830_s25.d,Find by Molecular Feature
918,2876.3295,2877.3509,6.784,30156,97.1,1437.1574,TRUE,Cpd 918: 6.784,,1437.6585,Negative,-2,-2,6.691,6.891,1650,0.109,0,3,1,,233,2,NZ_180830_s25.d,Find by Molecular Feature
889,2864.4006,2865.7173,6.552,100092,100,1431.193,TRUE,Cpd 889: 6.552,,1431.6947,Negative,-2,-2,6.442,6.666,5527,0.091,0.01,5,1,,225,8,NZ_180830_s25.d,Find by Molecular Feature
652,2862.3962,2863.6999,3.914,23969,98.2,1430.1908,TRUE,Cpd 652: 3.914,,1430.6921,Negative,-2,-2,3.86,3.977,1788,0.067,0,5,1,,139,8,NZ_180830_s25.d,Find by Molecular Feature
1261,2861.8547,2862.7271,9.896,72899,88.7,714.4561,TRUE,Cpd 1261: 9.896,0.0125,714.4561,Negative,-2,-4,9.747,9.972,5661,0.104,0.01,6,2,,344,2,NZ_180830_s25.d,Find by Molecular Feature
945,2861.3777,2862.6798,7.171,262093,100,571.2686,TRUE,Cpd 945: 7.171,0.0043,571.4694,Negative,-2,-5,7.033,7.324,10685,0.098,0.03,18,4,,246,4,NZ_180830_s25.d,Find by Molecular Feature
961,2861.3462,2862.4205,7.278,31660,80,475.8838,TRUE,Cpd 961: 7.278,,476.0484,Negative,-6,-6,7.108,7.374,1640,0.139,0,4,1,,250,1,NZ_180830_s25.d,Find by Molecular Feature
931,2861.3349,2862.7041,6.909,648259,100,475.8816,TRUE,Cpd 931: 6.909,0.0025,476.0494,Negative,-2,-7,6.741,7.041,14534,0.088,0.08,33,6,,239,6,NZ_180830_s25.d,Find by Molecular Feature
886,2858.3846,2859.5583,6.551,36921,96.5,1464.164,TRUE,Cpd 886: 6.551,0.007,1464.6669,Negative,-2,-4,6.483,6.625,1520,0.067,0,13,3,,225,8,NZ_180830_s25.d,Find by Molecular Feature
917,2854.3498,2855.7444,6.782,386278,100,569.8628,TRUE,Cpd 917: 6.782,0.0038,570.0634,Negative,-2,-5,6.675,6.941,11873,0.113,0.05,21,4,,233,2,NZ_180830_s25.d,Find by Molecular Feature
887,2842.4206,2843.7238,6.551,217559,100,1420.2026,TRUE,Cpd 887: 6.551,0.006,1420.7029,Negative,-2,-5,6.45,6.708,10469,0.09,0.03,16,4,,225,8,NZ_180830_s25.d,Find by Molecular Feature
651,2840.4155,2841.6272,3.914,22001,100,1419.2005,TRUE,Cpd 651: 3.914,,1419.701,Negative,-2,-2,3.86,3.977,2024,0.064,0,4,1,,139,8,NZ_180830_s25.d,Find by Molecular Feature
936,2838.3547,2839.6722,6.926,259042,100,566.6638,TRUE,Cpd 936: 6.926,0.0018,566.8639,Negative,-2,-6,6.825,7.066,7175,0.099,0.03,21,5,,240,1,NZ_180830_s25.d,Find by Molecular Feature
885,2820.4383,2821.8159,6.55,1764352,100,563.0803,TRUE,Cpd 885: 6.550,0.0014,563.2813,Negative,-2,-6,6.433,6.691,42564,0.093,0.23,32,5,,225,8,NZ_180830_s25.d,Find by Molecular Feature
845,2820.436,2821.7833,6.123,87488,100,563.0802,TRUE,Cpd 845: 6.123,0.0023,563.0802,Negative,-2,-6,6.025,6.283,2396,0.086,0.01,20,5,,207,3,NZ_180830_s25.d,Find by Molecular Feature
823,2820.4332,2821.734,5.952,31707,82.9,563.0796,TRUE,Cpd 823: 5.952,0.0033,563.2814,Negative,-2,-5,5.884,6.034,1752,0.071,0,11,3,,201,1,NZ_180830_s25.d,Find by Molecular Feature
287,2794.1687,2795.8529,0.836,12437,84.4,1396.0771,TRUE,Cpd 287: 0.836,,1396.0771,Negative,-2,-2,0.796,0.938,989,0.067,0,5,1,,33,1,NZ_180830_s25.d,Find by Molecular Feature
1526,2780.4447,2781.7348,12.154,59028,92.7,694.1039,TRUE,Cpd 1526: 12.154,,694.5873,Negative,-4,-4,12.029,12.253,3724,0.105,0.01,4,1,,414,30,NZ_180830_s25.d,Find by Molecular Feature
1279,2769.3927,2770.5302,9.988,19357,100,1383.6891,TRUE,Cpd 1279: 9.988,,1384.1882,Negative,-2,-2,9.922,10.072,1473,0.084,0,4,1,,350,10,NZ_180830_s25.d,Find by Molecular Feature
949,2767.319,2768.5061,7.227,124063,100,690.8227,TRUE,Cpd 949: 7.227,0.004,691.0734,Negative,-4,-6,7.158,7.391,5592,0.093,0.02,10,3,,248,12,NZ_180830_s25.d,Find by Molecular Feature
1338,2766.3512,2766.8037,10.328,15483,80,552.2638,TRUE,Cpd 1338: 10.328,0.0066,552.2638,Negative,-4,-5,10.23,10.463,1220,0.091,0,4,2,,365,33,NZ_180830_s25.d,Find by Molecular Feature
260,2765.2834,2766.8149,0.811,10084,92.9,1381.6344,TRUE,Cpd 260: 0.811,,1382.1329,Negative,-2,-2,0.78,0.863,983,0.048,0,5,1,,30,10,NZ_180830_s25.d,Find by Molecular Feature
892,2753.2503,2754.1387,6.671,5070,89.6,1375.6179,TRUE,Cpd 892: 6.671,,1376.1213,Negative,-2,-2,6.625,6.708,631,0.057,0,3,1,,227,11,NZ_180830_s25.d,Find by Molecular Feature
1274,2747.405,2748.7114,9.987,33871,100,1372.6952,TRUE,Cpd 1274: 9.987,,1373.1968,Negative,-2,-2,9.914,10.08,2261,0.087,0,5,1,,350,10,NZ_180830_s25.d,Find by Molecular Feature
46,2745.3127,2749.4587,0.584,23727,84,1371.6491,TRUE,Cpd 46: 0.584,,1374.6424,Negative,-2,-2,0.555,0.622,1409,0.045,0,9,1,,6,14,NZ_180830_s25.d,Find by Molecular Feature
278,2732.2231,2735.4878,0.824,77655,80,1365.1043,TRUE,Cpd 278: 0.824,,1365.1043,Negative,-2,-2,0.746,1.021,3848,0.13,0.01,9,1,,31,13,NZ_180830_s25.d,Find by Molecular Feature
44,2731.3237,2734.6952,0.583,45964,99.2,1364.6516,TRUE,Cpd 44: 0.583,0.008,1366.6457,Negative,-2,-2,0.538,0.663,1532,0.047,0.01,16,1,,6,14,NZ_180830_s25.d,Find by Molecular Feature
899,2731.2637,2732.1482,6.677,8547,95,1364.6246,TRUE,Cpd 899: 6.677,,1364.6246,Negative,-2,-2,6.625,6.758,686,0.079,0,3,1,,227,11,NZ_180830_s25.d,Find by Molecular Feature
914,2727.1935,2728.2743,6.744,18114,97.1,1362.5895,TRUE,Cpd 914: 6.744,,1362.5895,Negative,-2,-2,6.608,6.825,1316,0.109,0,4,1,,230,10,NZ_180830_s25.d,Find by Molecular Feature
1275,2725.4252,2726.7799,9.988,59831,100,1361.7053,TRUE,Cpd 1275: 9.988,,1362.2058,Negative,-2,-2,9.897,10.097,3131,0.095,0.01,5,1,,350,10,NZ_180830_s25.d,Find by Molecular Feature
869,2723.3079,2724.2994,6.43,10878,87.9,543.6543,TRUE,Cpd 869: 6.430,,543.6543,Negative,-5,-5,6.367,6.483,1149,0.07,0,3,1,,219,4,NZ_180830_s25.d,Find by Molecular Feature
1244,2718.3391,2719.2664,9.744,28562,86.3,678.5775,TRUE,Cpd 1244: 9.744,,678.5775,Negative,-4,-4,9.672,9.872,2429,0.118,0,3,1,,338,1,NZ_180830_s25.d,Find by Molecular Feature
1869,2711.9401,2712.423,16.344,16381,80,676.9777,TRUE,Cpd 1869: 16.344,,677.2348,Negative,-4,-4,16.275,16.425,2123,0.077,0,2,1,,463,4,NZ_180830_s25.d,Find by Molecular Feature
257,2710.239,2712.5819,0.809,27740,100,1354.1122,TRUE,Cpd 257: 0.809,,1356.1009,Negative,-2,-2,0.755,0.888,1560,0.063,0,6,1,,30,10,NZ_180830_s25.d,Find by Molecular Feature
251,2706.2429,2707.3365,0.803,44699,100,1352.1142,TRUE,Cpd 251: 0.803,,1352.1142,Negative,-2,-2,0.73,0.88,4183,0.069,0.01,4,1,,28,11,NZ_180830_s25.d,Find by Molecular Feature
1278,2703.4423,2704.7153,9.988,98034,100,1350.7139,TRUE,Cpd 1278: 9.988,,1351.2155,Negative,-2,-2,9.897,10.105,5587,0.098,0.01,5,1,,350,10,NZ_180830_s25.d,Find by Molecular Feature
245,2688.2617,2692.4026,0.8,134662,99,1343.1236,TRUE,Cpd 245: 0.800,,1343.1236,Negative,-2,-2,0.688,0.988,6861,0.105,0.02,13,1,,28,11,NZ_180830_s25.d,Find by Molecular Feature
870,2687.197,2687.66,6.431,4295,80,1342.5912,TRUE,Cpd 870: 6.431,,1342.5912,Negative,-2,-2,6.392,6.5,641,0.064,0,2,1,,219,4,NZ_180830_s25.d,Find by Molecular Feature
883,2685.3862,2686.5504,6.546,24923,93,536.0703,TRUE,Cpd 883: 6.546,0.0135,536.0703,Negative,-4,-5,6.5,6.617,1837,0.069,0,7,2,,225,8,NZ_180830_s25.d,Find by Molecular Feature
1276,2681.4611,2682.8734,9.988,173723,100,1339.7233,TRUE,Cpd 1276: 9.988,,1340.2257,Negative,-2,-2,9.897,10.147,9725,0.101,0.02,6,1,,350,10,NZ_180830_s25.d,Find by Molecular Feature
905,2677.2204,2677.9499,6.736,13362,80.1,1373.5802,TRUE,Cpd 905: 6.736,0.0021,1373.5802,Negative,-2,-2,6.617,6.8,858,0.092,0,5,1,,230,10,NZ_180830_s25.d,Find by Molecular Feature
1313,2667.51,2668.5932,10.18,55541,100,532.4951,TRUE,Cpd 1313: 10.180,0.0022,532.4951,Negative,-2,-5,10.105,10.28,2079,0.084,0.01,11,3,,358,9,NZ_180830_s25.d,Find by Molecular Feature
