Cpd,Mass,Avg Mass,RT,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1190,2726.4087,2727.8315,9.869,40262,100,1362.1971,TRUE,Cpd 1190: 9.869,,1362.6989,Negative,-2,-2,9.787,9.962,2175,0.094,0.01,5,1,,288,6,NZ_180830_s28.d,Find by Molecular Feature
844,2721.3459,2722.6007,6.334,115521,100,543.2619,TRUE,Cpd 844: 6.334,,543.4624,Negative,-5,-5,6.257,6.44,8504,0.081,0.02,5,1,,183,7,NZ_180830_s28.d,Find by Molecular Feature
859,2716.2651,2717.6781,6.562,18719,90.4,1357.1253,TRUE,Cpd 859: 6.562,,1357.6355,Negative,-2,-2,6.465,6.64,1083,0.099,0,4,1,,190,11,NZ_180830_s28.d,Find by Molecular Feature
1186,2704.4284,2705.7386,9.866,62877,100,1351.2069,TRUE,Cpd 1186: 9.866,,1351.7079,Negative,-2,-2,9.787,9.97,3490,0.093,0.01,5,1,,288,6,NZ_180830_s28.d,Find by Molecular Feature
489,2703.497,2704.1902,2.466,14462,80,674.867,TRUE,Cpd 489: 2.466,,675.1039,Negative,-4,-4,2.41,2.535,2358,0.075,0,2,1,,71,1,NZ_180830_s28.d,Find by Molecular Feature
876,2703.2442,2704.4514,6.745,63645,94.9,1350.6148,TRUE,Cpd 876: 6.745,,1350.6148,Negative,-2,-2,6.648,6.923,2657,0.15,0.01,5,1,,195,4,NZ_180830_s28.d,Find by Molecular Feature
856,2696.3134,2696.6851,6.545,13811,80,1347.1494,TRUE,Cpd 856: 6.545,,1347.1494,Negative,-2,-2,6.448,6.631,1205,0.117,0,2,1,,189,1,NZ_180830_s28.d,Find by Molecular Feature
868,2692.2415,2694.2645,6.571,22540,80,1345.1135,TRUE,Cpd 868: 6.571,,1346.6426,Negative,-2,-2,6.473,6.723,1515,0.115,0,4,1,,191,3,NZ_180830_s28.d,Find by Molecular Feature
1380,2688.4447,2689.2076,10.814,12489,92.3,1343.2151,TRUE,Cpd 1380: 10.814,,1343.2151,Negative,-2,-2,10.719,10.886,1221,0.088,0,3,1,,337,2,NZ_180830_s28.d,Find by Molecular Feature
265,2688.261,2689.9713,0.744,35070,100,1343.1232,TRUE,Cpd 265: 0.744,,1343.1232,Negative,-2,-2,0.695,0.82,3346,0.066,0,5,1,,17,10,NZ_180830_s28.d,Find by Molecular Feature
848,2685.2325,2686.0753,6.339,9827,80,1341.609,TRUE,Cpd 848: 6.339,,1341.609,Negative,-2,-2,6.282,6.398,934,0.065,0,3,1,,183,7,NZ_180830_s28.d,Find by Molecular Feature
1189,2682.4449,2683.8784,9.868,117475,100,1340.2152,TRUE,Cpd 1189: 9.868,,1340.7168,Negative,-2,-2,9.77,9.97,6141,0.095,0.02,6,1,,288,6,NZ_180830_s28.d,Find by Molecular Feature
1158,2682.4447,2683.4326,9.613,9843,97.7,1340.2151,TRUE,Cpd 1158: 9.613,,1340.7164,Negative,-2,-2,9.57,9.679,1109,0.062,0,3,1,,280,3,NZ_180830_s28.d,Find by Molecular Feature
878,2681.2622,2682.5161,6.748,102796,100,1339.6238,TRUE,Cpd 878: 6.748,,1339.6238,Negative,-2,-2,6.64,6.914,3701,0.158,0.01,5,1,,195,4,NZ_180830_s28.d,Find by Molecular Feature
882,2678.2949,2679.091,6.792,14132,97.6,1338.1402,TRUE,Cpd 882: 6.792,,1338.1402,Negative,-2,-2,6.706,6.881,1010,0.101,0,3,1,,197,2,NZ_180830_s28.d,Find by Molecular Feature
888,2673.3429,2674.5556,6.892,26440,100,1335.6642,TRUE,Cpd 888: 6.892,,1336.1654,Negative,-2,-2,6.773,6.981,1395,0.112,0,4,1,,200,2,NZ_180830_s28.d,Find by Molecular Feature
825,2672.3002,2673.1211,6.188,16912,80.5,1335.1428,TRUE,Cpd 825: 6.188,,1335.6465,Negative,-2,-2,6.115,6.348,1217,0.105,0,3,1,,178,1,NZ_180830_s28.d,Find by Molecular Feature
858,2670.2567,2673.3559,6.562,63367,80,1334.1211,TRUE,Cpd 858: 6.562,,1335.6525,Negative,-2,-2,6.44,6.681,2321,0.121,0.01,7,1,,190,11,NZ_180830_s28.d,Find by Molecular Feature
266,2668.32,2670.8746,0.745,29787,80,1333.1527,TRUE,Cpd 266: 0.745,,1334.1143,Negative,-2,-2,0.686,0.811,2016,0.07,0,7,1,,17,10,NZ_180830_s28.d,Find by Molecular Feature
1379,2666.4766,2667.7527,10.811,96259,100,665.6121,TRUE,Cpd 1379: 10.811,0.0022,665.8629,Negative,-2,-4,10.694,10.928,3528,0.106,0.01,12,3,,337,2,NZ_180830_s28.d,Find by Molecular Feature
1188,2660.4648,2661.8395,9.867,251228,100,1329.225,TRUE,Cpd 1188: 9.867,0.0025,1329.7257,Negative,-2,-4,9.77,9.995,12575,0.096,0.03,14,3,,288,6,NZ_180830_s28.d,Find by Molecular Feature
1159,2660.4621,2661.6786,9.616,20210,80,1329.2238,TRUE,Cpd 1159: 9.616,,1329.7261,Negative,-2,-2,9.57,9.687,1668,0.068,0,4,1,,280,3,NZ_180830_s28.d,Find by Molecular Feature
879,2659.2807,2660.4929,6.748,157955,96.3,1328.633,TRUE,Cpd 879: 6.748,,1329.1339,Negative,-2,-2,6.631,6.964,6173,0.166,0.02,5,1,,195,4,NZ_180830_s28.d,Find by Molecular Feature
881,2656.3107,2657.1739,6.786,21882,87,1327.1481,TRUE,Cpd 881: 6.786,,1327.1481,Negative,-2,-2,6.698,6.898,1420,0.108,0,3,1,,197,2,NZ_180830_s28.d,Find by Molecular Feature
961,2654.4773,2655.4351,7.682,34716,80,662.612,TRUE,Cpd 961: 7.682,0.0027,662.8628,Negative,-2,-5,7.555,7.764,1799,0.075,0,11,4,,221,1,NZ_180830_s28.d,Find by Molecular Feature
887,2651.3648,2652.6004,6.887,273945,100,661.834,TRUE,Cpd 887: 6.887,0.0021,662.0843,Negative,-2,-5,6.756,7.014,6536,0.12,0.04,17,4,,200,2,NZ_180830_s28.d,Find by Molecular Feature
855,2651.364,2652.7489,6.525,217836,100,661.8338,TRUE,Cpd 855: 6.525,0.0008,662.0851,Negative,-3,-5,6.415,6.631,7820,0.099,0.03,16,3,,188,1,NZ_180830_s28.d,Find by Molecular Feature
857,2648.2727,2651.2423,6.562,112604,100,1323.1291,TRUE,Cpd 857: 6.562,,1324.6605,Negative,-2,-2,6.423,6.723,3639,0.118,0.02,8,1,,190,11,NZ_180830_s28.d,Find by Molecular Feature
257,2646.302,2647.9184,0.741,21606,100,1322.1437,TRUE,Cpd 257: 0.741,,1323.1395,Negative,-2,-2,0.686,0.795,1970,0.059,0,5,1,,16,27,NZ_180830_s28.d,Find by Molecular Feature
847,2641.2688,2642.3261,6.336,24713,100,1319.6271,TRUE,Cpd 847: 6.336,,1319.6271,Negative,-2,-2,6.273,6.415,2009,0.077,0,4,1,,183,7,NZ_180830_s28.d,Find by Molecular Feature
1240,2638.4844,2639.7282,10.225,81588,89,658.6137,TRUE,Cpd 1240: 10.225,0.0037,658.6137,Negative,-2,-5,10.103,10.32,2858,0.092,0.01,16,4,,305,1,NZ_180830_s28.d,Find by Molecular Feature
1187,2638.4844,2639.8782,9.867,2035557,100,658.6139,TRUE,Cpd 1187: 9.867,0.0017,658.8647,Negative,-2,-6,9.762,10.037,61273,0.098,0.27,30,5,,288,6,NZ_180830_s28.d,Find by Molecular Feature
1134,2638.4836,2639.2202,9.46,51280,95.8,658.6135,TRUE,Cpd 1134: 9.460,0.0031,658.8638,Negative,-2,-5,9.329,9.554,2019,0.101,0.01,10,3,,272,1,NZ_180830_s28.d,Find by Molecular Feature
1160,2638.4833,2639.8108,9.617,183268,100,658.6136,TRUE,Cpd 1160: 9.617,0.0025,658.864,Negative,-2,-5,9.462,9.737,5732,0.08,0.02,19,4,,280,3,NZ_180830_s28.d,Find by Molecular Feature
877,2637.2993,2638.51,6.747,246852,94.9,1317.6424,TRUE,Cpd 877: 6.747,,1318.1431,Negative,-2,-2,6.64,6.939,9093,0.162,0.03,5,1,,195,4,NZ_180830_s28.d,Find by Molecular Feature
883,2634.332,2635.1883,6.8,51779,92.7,1316.1587,TRUE,Cpd 883: 6.800,,1316.1587,Negative,-2,-2,6.623,7.006,2219,0.174,0.01,3,1,,198,2,NZ_180830_s28.d,Find by Molecular Feature
823,2632.3067,2633.1762,6.077,9133,92,1315.1461,TRUE,Cpd 823: 6.077,,1315.6434,Negative,-2,-2,5.998,6.123,1007,0.072,0,3,1,,177,3,NZ_180830_s28.d,Find by Molecular Feature
832,2632.3036,2633.3737,6.221,27156,84.8,1315.1445,TRUE,Cpd 832: 6.221,,1315.1445,Negative,-2,-2,6.107,6.348,1689,0.115,0,4,1,,180,4,NZ_180830_s28.d,Find by Molecular Feature
871,2628.3383,2629.6187,6.582,438406,100,524.6602,TRUE,Cpd 871: 6.582,0.0027,524.6602,Negative,-3,-6,6.481,6.789,13557,0.094,0.06,20,4,,192,1,NZ_180830_s28.d,Find by Molecular Feature
827,2628.3369,2629.5562,6.194,259450,100,656.0769,TRUE,Cpd 827: 6.194,0.0019,656.0769,Negative,-2,-5,6.123,6.365,8459,0.097,0.03,17,4,,179,3,NZ_180830_s28.d,Find by Molecular Feature
870,2626.2885,2628.8648,6.577,123581,100,1312.137,TRUE,Cpd 870: 6.577,,1313.158,Negative,-2,-2,6.481,6.698,6455,0.091,0.02,7,1,,191,3,NZ_180830_s28.d,Find by Molecular Feature
845,2619.288,2620.4466,6.335,38551,100,1308.6367,TRUE,Cpd 845: 6.335,,1308.6367,Negative,-2,-2,6.273,6.415,3472,0.075,0.01,5,1,,183,7,NZ_180830_s28.d,Find by Molecular Feature
884,2612.352,2613.4118,6.804,407178,95.3,521.4644,TRUE,Cpd 884: 6.804,0.0063,521.4644,Negative,-2,-6,6.673,7.048,10960,0.124,0.05,18,5,,198,2,NZ_180830_s28.d,Find by Molecular Feature
891,2611.3602,2612.2652,6.905,217671,80,521.2649,TRUE,Cpd 891: 6.905,0.0029,521.4655,Negative,-2,-6,6.748,7.098,5441,0.15,0.03,14,5,,201,3,NZ_180830_s28.d,Find by Molecular Feature
829,2610.3194,2611.3357,6.218,69614,99.8,521.0567,TRUE,Cpd 829: 6.218,0.0082,521.0567,Negative,-2,-5,6.123,6.39,2278,0.092,0.01,13,4,,180,4,NZ_180830_s28.d,Find by Molecular Feature
822,2610.3113,2611.502,6.077,19402,100,1304.1484,TRUE,Cpd 822: 6.077,,1304.1484,Negative,-2,-2,5.982,6.14,1254,0.096,0,4,1,,177,3,NZ_180830_s28.d,Find by Molecular Feature
863,2604.3077,2605.4745,6.566,70070,100,1301.1466,TRUE,Cpd 863: 6.566,,1301.6482,Negative,-2,-2,6.49,6.681,4622,0.087,0.01,5,1,,190,11,NZ_180830_s28.d,Find by Molecular Feature
960,2599.351,2600.4331,7.586,86248,82.1,518.8639,TRUE,Cpd 960: 7.586,0.0067,518.8639,Negative,-2,-5,7.439,7.73,3477,0.111,0.01,14,4,,220,2,NZ_180830_s28.d,Find by Molecular Feature
842,2597.3063,2598.5578,6.333,66202,100,1297.6459,TRUE,Cpd 842: 6.333,,1298.1468,Negative,-2,-2,6.265,6.456,4354,0.088,0.01,5,1,,183,7,NZ_180830_s28.d,Find by Molecular Feature
1280,2596.3486,2596.5916,10.44,42488,82.5,648.0796,TRUE,Cpd 1280: 10.440,0.0041,648.0796,Negative,-4,-5,10.311,10.536,8437,0.085,0.01,5,2,,317,1,NZ_180830_s28.d,Find by Molecular Feature
916,2596.3472,2597.6554,7.245,119610,100,518.2625,TRUE,Cpd 916: 7.245,0.0028,518.2625,Negative,-2,-5,7.056,7.397,4083,0.101,0.02,16,4,,208,1,NZ_180830_s28.d,Find by Molecular Feature
854,2593.3383,2594.5429,6.446,79273,80,1295.6605,TRUE,Cpd 854: 6.446,0.0051,1295.6605,Negative,-2,-5,6.29,6.573,2142,0.112,0.01,12,3,,187,1,NZ_180830_s28.d,Find by Molecular Feature
873,2593.3362,2594.5439,6.721,651045,88.6,1295.6607,TRUE,Cpd 873: 6.721,0.0018,1295.6607,Negative,-2,-5,6.631,6.964,31243,0.093,0.09,25,4,,193,3,NZ_180830_s28.d,Find by Molecular Feature
1153,2593.3354,2593.7384,9.54,5702,80,1295.6604,TRUE,Cpd 1153: 9.540,,1295.6604,Negative,-2,-2,9.487,9.579,1014,0.059,0,2,1,,277,4,NZ_180830_s28.d,Find by Molecular Feature
886,2593.3346,2594.3244,6.814,356535,87,1295.66,TRUE,Cpd 886: 6.814,0.0013,1296.1612,Negative,-2,-3,6.748,6.998,22474,0.096,0.05,6,2,,199,2,NZ_180830_s28.d,Find by Molecular Feature
830,2588.3328,2589.5708,6.219,303944,100,516.6594,TRUE,Cpd 830: 6.219,0.0014,516.6594,Negative,-2,-6,6.048,6.406,8786,0.095,0.04,23,5,,180,4,NZ_180830_s28.d,Find by Molecular Feature
824,2588.3319,2589.5416,6.077,147877,100,516.6588,TRUE,Cpd 824: 6.077,0.0022,516.8602,Negative,-3,-5,5.965,6.148,5801,0.096,0.02,12,3,,177,3,NZ_180830_s28.d,Find by Molecular Feature
867,2582.3257,2583.5287,6.567,113369,100,1290.1556,TRUE,Cpd 867: 6.567,,1290.6576,Negative,-2,-2,6.481,6.731,7544,0.091,0.02,5,1,,190,11,NZ_180830_s28.d,Find by Molecular Feature
846,2575.3259,2576.5242,6.335,124960,93.7,1286.6551,TRUE,Cpd 846: 6.335,0.0118,1286.6551,Negative,-2,-4,6.257,6.506,7748,0.083,0.02,12,3,,183,7,NZ_180830_s28.d,Find by Molecular Feature
872,2571.3566,2572.5885,6.72,4986014,100,513.2643,TRUE,Cpd 872: 6.720,0.0018,513.2643,Negative,-2,-6,6.598,6.956,157294,0.092,0.67,38,5,,193,3,NZ_180830_s28.d,Find by Molecular Feature
885,2571.3557,2571.9697,6.813,2178202,87,513.264,TRUE,Cpd 885: 6.813,0.0011,513.264,Negative,-2,-5,6.756,7.014,90553,0.101,0.29,13,3,,199,2,NZ_180830_s28.d,Find by Molecular Feature
862,2560.3455,2561.5755,6.565,190742,100,1279.1654,TRUE,Cpd 862: 6.565,,1279.1654,Negative,-2,-2,6.481,6.69,11498,0.091,0.03,6,1,,190,11,NZ_180830_s28.d,Find by Molecular Feature
906,2560.3421,2561.1511,7.026,9748,93.2,1279.1638,TRUE,Cpd 906: 7.026,,1279.1638,Negative,-2,-2,6.981,7.089,1105,0.068,0,3,1,,205,3,NZ_180830_s28.d,Find by Molecular Feature
843,2553.3442,2554.5721,6.333,949944,100,509.6617,TRUE,Cpd 843: 6.333,0.0024,509.6617,Negative,-2,-6,6.24,6.465,34566,0.085,0.13,28,5,,183,7,NZ_180830_s28.d,Find by Molecular Feature
861,2538.3646,2539.5463,6.565,379528,100,1268.175,TRUE,Cpd 861: 6.565,0.0033,1268.6761,Negative,-2,-5,6.473,6.756,20698,0.091,0.05,16,4,,190,11,NZ_180830_s28.d,Find by Molecular Feature
905,2538.3638,2539.2224,7.024,20469,100,1268.1746,TRUE,Cpd 905: 7.024,,1268.6742,Negative,-2,-2,6.964,7.114,1556,0.087,0,3,1,,205,3,NZ_180830_s28.d,Find by Molecular Feature
819,2538.3634,2539.5406,6.061,24022,94.7,1268.1744,TRUE,Cpd 819: 6.061,,1268.1744,Negative,-2,-2,5.957,6.207,1171,0.126,0,4,1,,176,3,NZ_180830_s28.d,Find by Molecular Feature
828,2538.3627,2539.2516,6.198,11819,92.3,1268.1741,TRUE,Cpd 828: 6.198,,1268.1741,Negative,-2,-2,6.14,6.265,1182,0.07,0,3,1,,179,3,NZ_180830_s28.d,Find by Molecular Feature
512,2526.3332,2527.0357,2.665,31100,96.4,630.576,TRUE,Cpd 512: 2.665,,630.576,Negative,-4,-4,2.576,2.76,3050,0.105,0,3,1,,80,1,NZ_180830_s28.d,Find by Molecular Feature
860,2516.3836,2517.5976,6.565,2784262,100,502.2697,TRUE,Cpd 860: 6.565,0.0017,502.2697,Negative,-2,-6,6.465,6.748,81121,0.093,0.37,31,5,,190,11,NZ_180830_s28.d,Find by Molecular Feature
826,2516.3826,2517.6186,6.194,134291,100,502.2693,TRUE,Cpd 826: 6.194,0.0017,502.4704,Negative,-2,-6,6.065,6.332,4497,0.092,0.02,18,5,,179,3,NZ_180830_s28.d,Find by Molecular Feature
821,2516.3819,2517.6068,6.066,195350,100,502.2699,TRUE,Cpd 821: 6.066,0.0038,502.47,Negative,-2,-5,5.94,6.148,4799,0.111,0.03,21,4,,176,3,NZ_180830_s28.d,Find by Molecular Feature
904,2516.3814,2517.589,7.024,184954,100,502.2691,TRUE,Cpd 904: 7.024,0.0019,502.4701,Negative,-2,-5,6.906,7.164,4963,0.099,0.02,17,4,,205,3,NZ_180830_s28.d,Find by Molecular Feature
1333,2509.7234,2509.9857,10.465,13991,80,626.4236,TRUE,Cpd 1333: 10.465,,626.4236,Negative,-4,-4,10.353,10.536,2189,0.085,0,2,1,,320,49,NZ_180830_s28.d,Find by Molecular Feature
49,2491.3728,2491.8147,0.582,3583,80,1244.6791,TRUE,Cpd 49: 0.582,,1244.6791,Negative,-2,-2,0.536,0.628,663,0.054,0,2,1,,3,20,NZ_180830_s28.d,Find by Molecular Feature
1192,2486.3296,2487.1512,9.879,9099,99.9,1242.1575,TRUE,Cpd 1192: 9.879,,1242.1575,Negative,-2,-2,9.829,9.937,828,0.075,0,3,1,,289,8,NZ_180830_s28.d,Find by Molecular Feature
657,2484.4235,2485.3007,4.128,7248,92.9,1241.2045,TRUE,Cpd 657: 4.128,,1241.2045,Negative,-2,-2,4.092,4.167,907,0.05,0,3,1,,128,9,NZ_180830_s28.d,Find by Molecular Feature
1493,2473.3783,2474.6535,12.317,10888,84.3,823.4521,TRUE,Cpd 1493: 12.317,,823.7849,Negative,-3,-3,12.252,12.376,837,0.073,0,4,1,,368,32,NZ_180830_s28.d,Find by Molecular Feature
1308,2473.378,2474.55,10.461,13500,92.5,823.452,TRUE,Cpd 1308: 10.461,,823.452,Negative,-3,-3,10.403,10.528,1222,0.077,0,4,1,,320,49,NZ_180830_s28.d,Find by Molecular Feature
1198,2464.351,2465.2607,9.883,17420,87.7,1231.1682,TRUE,Cpd 1198: 9.883,,1231.6676,Negative,-2,-2,9.812,9.978,1146,0.095,0,3,1,,289,8,NZ_180830_s28.d,Find by Molecular Feature
1197,2442.3678,2443.5381,9.883,29901,100,1220.1766,TRUE,Cpd 1197: 9.883,,1220.1766,Negative,-2,-2,9.812,9.97,1828,0.091,0,4,1,,289,8,NZ_180830_s28.d,Find by Molecular Feature
874,2436.3009,2437.298,6.728,94713,80,608.068,TRUE,Cpd 874: 6.728,0.002,608.068,Negative,-4,-5,6.64,6.864,5584,0.117,0.01,8,2,,193,3,NZ_180830_s28.d,Find by Molecular Feature
1195,2420.3845,2421.6203,9.881,54450,100,1209.185,TRUE,Cpd 1195: 9.881,,1209.185,Negative,-2,-2,9.804,9.97,3247,0.091,0.01,5,1,,289,8,NZ_180830_s28.d,Find by Molecular Feature
837,2420.1862,2420.9273,6.258,22726,85.8,1209.0858,TRUE,Cpd 837: 6.258,,1209.0858,Negative,-2,-2,6.14,6.39,1678,0.127,0,3,1,,182,8,NZ_180830_s28.d,Find by Molecular Feature
817,2410.2402,2411.122,6.046,6526,100,1204.1128,TRUE,Cpd 817: 6.046,,1204.6163,Negative,-2,-2,5.998,6.098,764,0.059,0,3,1,,175,5,NZ_180830_s28.d,Find by Molecular Feature
1194,2398.4023,2399.6548,9.881,96711,100,1198.1939,TRUE,Cpd 1194: 9.881,,1198.1939,Negative,-2,-2,9.795,9.995,4982,0.098,0.01,5,1,,289,8,NZ_180830_s28.d,Find by Molecular Feature
834,2398.2035,2399.1967,6.254,37494,100,1198.0945,TRUE,Cpd 834: 6.254,,1198.0945,Negative,-2,-2,6.14,6.381,2140,0.123,0.01,4,1,,182,8,NZ_180830_s28.d,Find by Molecular Feature
808,2393.1994,2394.1501,5.975,10080,100,1195.5924,TRUE,Cpd 808: 5.975,,1195.5924,Negative,-2,-2,5.924,6.04,1083,0.074,0,3,1,,174,6,NZ_180830_s28.d,Find by Molecular Feature
818,2388.2591,2389.0707,6.047,10555,100,1193.1223,TRUE,Cpd 818: 6.047,,1193.1223,Negative,-2,-2,5.982,6.115,1057,0.071,0,3,1,,175,5,NZ_180830_s28.d,Find by Molecular Feature
1527,2387.9476,2388.1424,16.09,6301,80,595.9796,TRUE,Cpd 1527: 16.090,,595.9796,Negative,-4,-4,16.04,16.148,1461,0.07,0,2,1,,383,4,NZ_180830_s28.d,Find by Molecular Feature
1400,2382.4354,2383.6003,10.881,16983,80,1190.2104,TRUE,Cpd 1400: 10.881,,1190.2104,Negative,-2,-2,10.778,10.961,1161,0.095,0,4,1,,342,7,NZ_180830_s28.d,Find by Molecular Feature
293,2382.2136,2383.0521,0.763,4407,89.8,1190.0995,TRUE,Cpd 293: 0.763,,1190.0995,Negative,-2,-2,0.636,0.795,809,0.068,0,3,1,,21,10,NZ_180830_s28.d,Find by Molecular Feature
865,2381.3273,2382.2559,6.566,82273,100,594.3246,TRUE,Cpd 865: 6.566,0.0003,594.3246,Negative,-4,-5,6.49,6.665,4943,0.081,0.01,7,2,,190,11,NZ_180830_s28.d,Find by Molecular Feature
1196,2376.4218,2377.6515,9.881,170940,100,1187.2036,TRUE,Cpd 1196: 9.881,,1187.2036,Negative,-2,-2,9.762,10.02,9553,0.101,0.02,6,1,,289,8,NZ_180830_s28.d,Find by Molecular Feature
838,2376.2209,2377.2137,6.259,67252,100,1187.1032,TRUE,Cpd 838: 6.259,,1187.1032,Negative,-2,-2,6.115,6.431,3390,0.146,0.01,4,1,,182,8,NZ_180830_s28.d,Find by Molecular Feature
283,2376.2078,2376.916,0.754,8054,100,1187.0966,TRUE,Cpd 283: 0.754,,1187.0966,Negative,-2,-2,0.72,0.803,1104,0.053,0,3,1,,19,10,NZ_180830_s28.d,Find by Molecular Feature
812,2371.2193,2371.9859,5.98,15045,92.9,1184.6024,TRUE,Cpd 812: 5.980,,1184.6024,Negative,-2,-2,5.915,6.057,1449,0.08,0,3,1,,174,6,NZ_180830_s28.d,Find by Molecular Feature
814,2366.276,2367.2503,6.04,19924,98.9,1182.1307,TRUE,Cpd 814: 6.040,,1182.1307,Negative,-2,-2,5.99,6.123,1935,0.073,0,4,1,,175,5,NZ_180830_s28.d,Find by Molecular Feature
788,2366.2754,2367.3306,5.686,21618,80,1182.1304,TRUE,Cpd 788: 5.686,,1182.1304,Negative,-2,-2,5.549,5.757,1616,0.111,0,4,1,,166,5,NZ_180830_s28.d,Find by Molecular Feature
751,2365.2318,2366.0464,5.083,9013,99.9,1181.6086,TRUE,Cpd 751: 5.083,,1181.6086,Negative,-2,-2,5.033,5.141,965,0.07,0,3,1,,154,4,NZ_180830_s28.d,Find by Molecular Feature
739,2363.1839,2363.7146,4.928,5772,80,1180.5847,TRUE,Cpd 739: 4.928,,1180.5847,Negative,-2,-2,4.883,4.991,797,0.062,0,2,1,,152,10,NZ_180830_s28.d,Find by Molecular Feature
1287,2362.323,2363.4838,10.457,14131,86.7,589.5735,TRUE,Cpd 1287: 10.457,,589.5735,Negative,-4,-4,10.395,10.553,1353,0.074,0,4,1,,319,9,NZ_180830_s28.d,Find by Molecular Feature
1314,2361.31,2361.5511,10.461,12874,80,786.0961,TRUE,Cpd 1314: 10.461,,786.0961,Negative,-3,-3,10.403,10.52,2606,0.067,0,2,1,,320,49,NZ_180830_s28.d,Find by Molecular Feature
1398,2360.4529,2361.6948,10.878,159432,100,589.1057,TRUE,Cpd 1398: 10.878,0.0021,589.3568,Negative,-2,-5,10.753,11.011,4312,0.114,0.02,17,4,,342,7,NZ_180830_s28.d,Find by Molecular Feature
286,2360.2329,2361.0563,0.755,10373,100,1179.1092,TRUE,Cpd 286: 0.755,,1179.1092,Negative,-2,-2,0.703,0.811,1346,0.057,0,3,1,,19,10,NZ_180830_s28.d,Find by Molecular Feature
801,2358.2092,2359.0687,5.92,7206,81.1,1178.0973,TRUE,Cpd 801: 5.920,,1178.0973,Negative,-2,-2,5.882,5.982,777,0.062,0,3,1,,173,7,NZ_180830_s28.d,Find by Molecular Feature
1193,2354.4423,2355.6224,9.88,339504,80,1176.2131,TRUE,Cpd 1193: 9.880,0.0416,1176.2131,Negative,-2,-4,9.754,10.02,18136,0.099,0.05,8,2,,289,8,NZ_180830_s28.d,Find by Molecular Feature
1161,2354.44,2355.5874,9.658,31654,95.4,1176.2127,TRUE,Cpd 1161: 9.658,,1176.2127,Negative,-2,-2,9.587,9.762,1678,0.11,0,4,1,,281,2,NZ_180830_s28.d,Find by Molecular Feature
835,2354.2404,2355.2776,6.257,103358,96.3,1176.1129,TRUE,Cpd 835: 6.257,,1176.1129,Negative,-2,-2,6.115,6.44,5247,0.147,0.01,5,1,,182,8,NZ_180830_s28.d,Find by Molecular Feature
272,2354.2246,2355.3344,0.747,10138,100,1176.105,TRUE,Cpd 272: 0.747,,1176.105,Negative,-2,-2,0.711,0.795,1582,0.046,0,4,1,,18,10,NZ_180830_s28.d,Find by Molecular Feature
833,2350.2769,2351.0482,6.228,15300,98,1174.1312,TRUE,Cpd 833: 6.228,,1174.1312,Negative,-2,-2,6.132,6.307,1215,0.104,0,3,1,,181,1,NZ_180830_s28.d,Find by Molecular Feature
810,2349.2372,2350.2335,5.978,26072,100,1173.6113,TRUE,Cpd 810: 5.978,,1173.6113,Negative,-2,-2,5.915,6.073,2192,0.081,0,4,1,,174,6,NZ_180830_s28.d,Find by Molecular Feature
953,2348.4538,2349.5798,7.559,53135,98.6,586.1061,TRUE,Cpd 953: 7.559,0.0041,586.1061,Negative,-2,-5,7.489,7.639,2066,0.076,0.01,14,4,,218,2,NZ_180830_s28.d,Find by Molecular Feature
815,2344.2948,2345.421,6.041,33957,100,1171.1401,TRUE,Cpd 815: 6.041,,1171.1401,Negative,-2,-2,5.965,6.132,2488,0.079,0,4,1,,175,5,NZ_180830_s28.d,Find by Molecular Feature
791,2344.2936,2345.3599,5.691,32235,100,1171.1395,TRUE,Cpd 791: 5.691,,1171.1395,Negative,-2,-2,5.541,5.765,2365,0.095,0,4,1,,166,5,NZ_180830_s28.d,Find by Molecular Feature
750,2343.2474,2344.1963,5.083,17933,100,1170.6164,TRUE,Cpd 750: 5.083,,1170.6164,Negative,-2,-2,5.008,5.166,1549,0.079,0,4,1,,154,4,NZ_180830_s28.d,Find by Molecular Feature
276,2338.2481,2339.3486,0.749,14711,100,1168.1168,TRUE,Cpd 276: 0.749,,1168.1168,Negative,-2,-2,0.703,0.795,1559,0.053,0,4,1,,18,10,NZ_180830_s28.d,Find by Molecular Feature
1340,2337.3859,2338.2007,10.465,7853,94.7,778.1213,TRUE,Cpd 1340: 10.465,,778.1213,Negative,-3,-3,10.411,10.528,960,0.068,0,3,1,,320,49,NZ_180830_s28.d,Find by Molecular Feature
804,2336.2275,2337.2154,5.924,12713,99.3,1167.1065,TRUE,Cpd 804: 5.924,,1167.1065,Negative,-2,-2,5.865,5.998,1024,0.073,0,3,1,,173,7,NZ_180830_s28.d,Find by Molecular Feature
1482,2332.4628,2333.6886,12.315,60774,100,776.4806,TRUE,Cpd 1482: 12.315,0.0019,776.8155,Negative,-3,-4,12.227,12.393,3473,0.07,0.01,9,2,,368,32,NZ_180830_s28.d,Find by Molecular Feature
1191,2332.4613,2333.6877,9.878,2467172,100,582.1082,TRUE,Cpd 1191: 9.878,0.0013,582.1082,Negative,-2,-5,9.762,10.095,64505,0.097,0.33,25,4,,289,8,NZ_180830_s28.d,Find by Molecular Feature
