Cpd,Mass,Avg Mass,RT,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1089,3494.4405,3496.1878,7.55,563126,100,581.3993,TRUE,Cpd 1089: 7.550,0.0043,581.5665,Negative,-2,-7,7.46,7.685,15385,0.089,0.07,36,6,,260,7,NZ_180830_s24.d,Find by Molecular Feature
1187,3492.397,3494.1189,8.03,19483,80,1745.1912,TRUE,Cpd 1187: 8.030,,1746.2083,Negative,-2,-2,7.96,8.118,1106,0.096,0,4,1,,288,5,NZ_180830_s24.d,Find by Molecular Feature
1615,3491.5718,3492.6623,10.035,210129,100,697.3071,TRUE,Cpd 1615: 10.035,,697.3071,Negative,-5,-5,9.933,10.175,13638,0.099,0.03,4,1,,388,8,NZ_180830_s24.d,Find by Molecular Feature
1616,3490.5716,3492.3626,10.035,2441434,100,580.7547,TRUE,Cpd 1616: 10.035,0.0026,580.9225,Negative,-2,-8,9.867,10.241,85673,0.104,0.32,38,6,,388,8,NZ_180830_s24.d,Find by Molecular Feature
1080,3486.4062,3487.8813,7.531,36529,80,580.063,TRUE,Cpd 1080: 7.531,0.0401,580.2237,Negative,-5,-6,7.469,7.602,2125,0.071,0,9,2,,259,3,NZ_180830_s24.d,Find by Molecular Feature
1186,3471.4569,3473.0567,8.028,323895,100,577.5692,TRUE,Cpd 1186: 8.028,0.0047,577.7364,Negative,-4,-7,7.81,8.185,10024,0.128,0.04,19,4,,288,5,NZ_180830_s24.d,Find by Molecular Feature
1190,3470.4154,3472.4684,8.036,63867,100,1734.199,TRUE,Cpd 1190: 8.036,0.0157,1735.2156,Negative,-2,-3,7.935,8.135,1555,0.103,0.01,11,2,,289,1,NZ_180830_s24.d,Find by Molecular Feature
937,3470.331,3471.6211,6.229,12890,89.7,1734.1582,TRUE,Cpd 937: 6.229,,1734.6604,Negative,-2,-2,6.178,6.286,923,0.071,0,4,1,,207,14,NZ_180830_s24.d,Find by Molecular Feature
1541,3466.3413,3467.5262,9.637,137481,80,692.261,TRUE,Cpd 1541: 9.637,,692.261,Negative,-5,-5,9.459,9.883,11038,0.138,0.02,4,1,,369,11,NZ_180830_s24.d,Find by Molecular Feature
1046,3463.3577,3464.8733,7.248,41373,84.1,576.2186,TRUE,Cpd 1046: 7.248,0.0045,576.3868,Negative,-5,-6,7.086,7.444,1911,0.106,0.01,9,2,,248,16,NZ_180830_s24.d,Find by Molecular Feature
936,3454.365,3455.6763,6.229,14065,99.1,1726.1752,TRUE,Cpd 936: 6.229,,1726.675,Negative,-2,-2,6.17,6.286,1029,0.07,0,4,1,,207,14,NZ_180830_s24.d,Find by Molecular Feature
1081,3448.436,3450.0206,7.535,235840,100,573.7319,TRUE,Cpd 1081: 7.535,0.004,573.8997,Negative,-2,-7,7.394,7.644,7902,0.086,0.03,28,6,,259,3,NZ_180830_s24.d,Find by Molecular Feature
1189,3448.434,3450.0888,8.032,459208,100,573.7319,TRUE,Cpd 1189: 8.032,0.004,573.8993,Negative,-2,-7,7.802,8.201,12723,0.126,0.06,31,6,,288,5,NZ_180830_s24.d,Find by Molecular Feature
927,3448.351,3449.9518,6.225,21935,100,1723.1682,TRUE,Cpd 927: 6.225,,1723.6692,Negative,-2,-2,6.161,6.311,1341,0.079,0,5,1,,207,14,NZ_180830_s24.d,Find by Molecular Feature
935,3432.3847,3433.8626,6.228,29800,100,1715.1851,TRUE,Cpd 935: 6.228,,1715.686,Negative,-2,-2,6.161,6.32,1920,0.082,0,5,1,,207,14,NZ_180830_s24.d,Find by Molecular Feature
932,3426.3678,3427.8665,6.227,34849,100,1712.1765,TRUE,Cpd 932: 6.227,0.0034,1712.677,Negative,-2,-2,6.153,6.303,2063,0.077,0,8,1,,207,14,NZ_180830_s24.d,Find by Molecular Feature
1054,3425.4109,3426.9492,7.253,245635,100,569.8945,TRUE,Cpd 1054: 7.253,0.0055,570.0616,Negative,-2,-7,7.069,7.352,7177,0.105,0.03,23,5,,248,16,NZ_180830_s24.d,Find by Molecular Feature
1032,3424.4218,3425.8525,7.106,76759,98.7,569.7297,TRUE,Cpd 1032: 7.106,,570.0633,Negative,-6,-6,6.969,7.202,4150,0.113,0.01,4,1,,240,1,NZ_180830_s24.d,Find by Molecular Feature
237,3424.2406,3427.0691,0.733,14768,87.6,1711.113,TRUE,Cpd 237: 0.733,,1713.1145,Negative,-2,-2,0.699,0.783,872,0.053,0,7,1,,17,60,NZ_180830_s24.d,Find by Molecular Feature
260,3418.2327,3420.2762,0.74,23781,96.5,1708.1091,TRUE,Cpd 260: 0.740,,1709.1094,Negative,-2,-2,0.691,0.791,2126,0.059,0,6,1,,18,17,NZ_180830_s24.d,Find by Molecular Feature
934,3410.4021,3411.8775,6.227,53406,100,1704.1938,TRUE,Cpd 934: 6.227,,1704.6949,Negative,-2,-2,6.145,6.311,3182,0.083,0.01,5,1,,207,14,NZ_180830_s24.d,Find by Molecular Feature
925,3404.3863,3405.9744,6.225,70999,100,1701.1845,TRUE,Cpd 925: 6.225,0.0093,1701.6865,Negative,-2,-3,6.136,6.328,3137,0.082,0.01,13,2,,207,14,NZ_180830_s24.d,Find by Molecular Feature
1156,3400.4247,3401.9876,7.909,44604,100,679.0777,TRUE,Cpd 1156: 7.909,,679.2771,Negative,-5,-5,7.835,8.018,2624,0.095,0.01,5,1,,280,7,NZ_180830_s24.d,Find by Molecular Feature
243,3394.2824,3397.0826,0.734,15990,80.3,1696.1339,TRUE,Cpd 243: 0.734,,1697.1303,Negative,-2,-2,0.699,0.774,1173,0.052,0,7,1,,17,60,NZ_180830_s24.d,Find by Molecular Feature
933,3388.4203,3389.9309,6.227,116059,100,1693.2026,TRUE,Cpd 933: 6.227,0.0042,1693.7033,Negative,-2,-3,6.095,6.336,6312,0.09,0.02,9,2,,207,14,NZ_180830_s24.d,Find by Molecular Feature
928,3382.4047,3384.0492,6.226,193909,100,675.4734,TRUE,Cpd 928: 6.226,0.0029,675.6739,Negative,-2,-7,6.07,6.328,4104,0.085,0.03,23,4,,207,14,NZ_180830_s24.d,Find by Molecular Feature
931,3381.4654,3383.9833,6.227,276455,98.3,562.5706,TRUE,Cpd 931: 6.227,0.0078,562.8929,Negative,-3,-6,6.136,6.378,11657,0.087,0.04,15,2,,207,14,NZ_180830_s24.d,Find by Molecular Feature
235,3380.2685,3387.2891,0.733,60032,100,1689.127,TRUE,Cpd 235: 0.733,,1693.1385,Negative,-2,-2,0.691,0.799,4641,0.056,0.01,13,1,,17,60,NZ_180830_s24.d,Find by Molecular Feature
1612,3378.548,3380.3007,10.031,50513,82.5,674.7023,TRUE,Cpd 1612: 10.031,,674.8986,Negative,-5,-5,9.958,10.133,2686,0.09,0.01,6,1,,387,3,NZ_180830_s24.d,Find by Molecular Feature
1150,3377.395,3378.9142,7.905,84812,97.2,561.8916,TRUE,Cpd 1150: 7.905,0.0066,562.06,Negative,-5,-7,7.818,8.027,2426,0.098,0.01,14,3,,279,2,NZ_180830_s24.d,Find by Molecular Feature
257,3374.2664,3376.0626,0.74,25818,100,1686.1259,TRUE,Cpd 257: 0.740,,1687.1269,Negative,-2,-2,0.599,0.791,2561,0.057,0,5,1,,18,17,NZ_180830_s24.d,Find by Molecular Feature
930,3366.4385,3368.0841,6.226,352144,100,1682.2119,TRUE,Cpd 930: 6.226,0.0027,1682.7139,Negative,-2,-7,6.128,6.37,10998,0.086,0.05,33,6,,207,14,NZ_180830_s24.d,Find by Molecular Feature
219,3366.2979,3368.7706,0.732,14553,84.6,1682.1417,TRUE,Cpd 219: 0.732,,1682.1417,Negative,-2,-2,0.699,0.766,1176,0.043,0,7,1,,17,60,NZ_180830_s24.d,Find by Molecular Feature
1044,3357.411,3359.1329,7.246,39523,100,558.5612,TRUE,Cpd 1044: 7.246,,558.7273,Negative,-6,-6,7.177,7.327,2270,0.081,0.01,6,1,,247,5,NZ_180830_s24.d,Find by Molecular Feature
1104,3355.2705,3356.5672,7.607,16685,80,1676.628,TRUE,Cpd 1104: 7.607,,1677.1278,Negative,-2,-2,7.544,7.694,1000,0.087,0,4,1,,263,11,NZ_180830_s24.d,Find by Molecular Feature
929,3344.4603,3346.0746,6.226,2972099,100,556.4027,TRUE,Cpd 929: 6.226,0.0028,556.57,Negative,-2,-8,6.062,6.378,69208,0.089,0.39,48,7,,207,14,NZ_180830_s24.d,Find by Molecular Feature
904,3344.4583,3346.0733,6.067,271368,87,556.4024,TRUE,Cpd 904: 6.067,0.001,556.5694,Negative,-5,-7,5.878,6.136,7571,0.116,0.04,16,3,,199,1,NZ_180830_s24.d,Find by Molecular Feature
1101,3333.286,3334.7965,7.605,29867,99.5,1665.6357,TRUE,Cpd 1101: 7.605,,1666.1368,Negative,-2,-2,7.519,7.71,1394,0.105,0,5,1,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1103,3311.3028,3312.8001,7.607,45357,100,1654.6441,TRUE,Cpd 1103: 7.607,,1655.1468,Negative,-2,-2,7.51,7.71,2343,0.106,0.01,5,1,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1097,3295.3367,3296.7471,7.603,56028,100,1646.6611,TRUE,Cpd 1097: 7.603,,1647.1624,Negative,-2,-2,7.502,7.718,2730,0.111,0.01,5,1,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1095,3289.3223,3290.9587,7.603,72722,100,1643.6539,TRUE,Cpd 1095: 7.603,,1644.1555,Negative,-2,-2,7.502,7.718,3051,0.113,0.01,6,1,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1635,3288.4362,3289.4269,10.062,10504,80,1643.2108,TRUE,Cpd 1635: 10.062,,1643.2108,Negative,-2,-2,9.992,10.133,748,0.083,0,3,1,,391,1,NZ_180830_s24.d,Find by Molecular Feature
699,3288.391,3289.7491,4.19,8155,80,1643.1882,TRUE,Cpd 699: 4.190,,1643.6897,Negative,-2,-2,4.138,4.238,806,0.057,0,4,1,,131,2,NZ_180830_s24.d,Find by Molecular Feature
2110,3279.8434,3281.6575,16.397,142754,80,408.9731,TRUE,Cpd 2110: 16.397,,409.2191,Negative,-8,-8,16.286,16.536,27542,0.097,0.02,3,1,,470,15,NZ_180830_s24.d,Find by Molecular Feature
1096,3273.3574,3274.9539,7.603,105293,100,1635.6714,TRUE,Cpd 1096: 7.603,,1636.1721,Negative,-2,-2,7.494,7.727,4525,0.116,0.01,6,1,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1632,3272.4681,3274.0074,10.056,29630,100,1635.2268,TRUE,Cpd 1632: 10.056,,1635.729,Negative,-2,-2,9.967,10.141,1534,0.09,0,5,1,,390,8,NZ_180830_s24.d,Find by Molecular Feature
1102,3267.3413,3268.7463,7.605,144907,100,1632.6634,TRUE,Cpd 1102: 7.605,0.0065,1633.1639,Negative,-2,-4,7.502,7.735,4616,0.106,0.02,17,3,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1633,3266.4548,3267.8588,10.057,16795,80,1632.2201,TRUE,Cpd 1633: 10.057,,1632.7192,Negative,-2,-2,10,10.125,1109,0.078,0,4,1,,390,8,NZ_180830_s24.d,Find by Molecular Feature
1043,3255.3463,3256.6365,7.246,9199,87,1626.6659,TRUE,Cpd 1043: 7.246,,1627.1649,Negative,-2,-2,7.186,7.319,932,0.075,0,4,1,,247,5,NZ_180830_s24.d,Find by Molecular Feature
1462,3252.9535,3253.6816,9.465,43676,95.4,541.1516,TRUE,Cpd 1462: 9.465,,541.1516,Negative,-6,-6,9.359,9.55,4555,0.097,0.01,3,1,,355,4,NZ_180830_s24.d,Find by Molecular Feature
1460,3252.4059,3253.3103,9.464,68072,80,541.0604,TRUE,Cpd 1460: 9.464,,541.0604,Negative,-6,-6,9.342,9.733,5711,0.147,0.01,4,1,,355,4,NZ_180830_s24.d,Find by Molecular Feature
1629,3250.4883,3252.1276,10.055,55219,100,1624.2369,TRUE,Cpd 1629: 10.055,,1624.7389,Negative,-2,-2,9.967,10.158,2911,0.096,0.01,6,1,,390,8,NZ_180830_s24.d,Find by Molecular Feature
1099,3245.3628,3246.9284,7.604,1203425,100,648.0654,TRUE,Cpd 1099: 7.604,0.0038,648.2653,Negative,-2,-6,7.485,7.76,30309,0.112,0.16,34,5,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1634,3244.4725,3245.9345,10.059,32318,100,1621.2289,TRUE,Cpd 1634: 10.059,0.0006,1621.7317,Negative,-2,-2,9.975,10.133,1560,0.082,0,8,1,,390,8,NZ_180830_s24.d,Find by Molecular Feature
1243,3235.4037,3236.6726,8.271,132027,81.6,646.0737,TRUE,Cpd 1243: 8.271,0.004,646.2748,Negative,-3,-6,8.126,8.41,4731,0.117,0.02,15,4,,303,4,NZ_180830_s24.d,Find by Molecular Feature
1675,3234.5202,3235.8829,10.945,10788,80,1616.2528,TRUE,Cpd 1675: 10.945,,1616.7531,Negative,-2,-2,10.882,11.007,739,0.076,0,4,1,,404,2,NZ_180830_s24.d,Find by Molecular Feature
1245,3234.3905,3236.1919,8.277,25951,90.7,1616.1879,TRUE,Cpd 1245: 8.277,,1616.6922,Negative,-2,-2,8.193,8.36,1274,0.089,0,5,1,,303,4,NZ_180830_s24.d,Find by Molecular Feature
1191,3233.3734,3234.7287,8.08,7516,81.1,1615.6794,TRUE,Cpd 1191: 8.080,,1615.6794,Negative,-2,-2,8.018,8.135,679,0.066,0,4,1,,290,3,NZ_180830_s24.d,Find by Molecular Feature
1042,3233.3645,3234.2101,7.245,16717,98,1615.675,TRUE,Cpd 1042: 7.245,,1616.1772,Negative,-2,-2,7.177,7.319,1298,0.082,0,3,1,,247,5,NZ_180830_s24.d,Find by Molecular Feature
926,3232.4288,3233.9737,6.225,17584,80,537.7309,TRUE,Cpd 926: 6.225,,538.063,Negative,-6,-6,6.17,6.336,1366,0.084,0,4,1,,207,14,NZ_180830_s24.d,Find by Molecular Feature
1098,3229.3943,3230.9531,7.604,661691,100,1613.6902,TRUE,Cpd 1098: 7.604,0.0025,1614.1914,Negative,-2,-5,7.46,7.818,16177,0.118,0.09,24,4,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1631,3228.5069,3230.1591,10.056,108655,100,1613.2462,TRUE,Cpd 1631: 10.056,,1613.7478,Negative,-2,-2,9.958,10.183,5600,0.098,0.01,6,1,,390,8,NZ_180830_s24.d,Find by Molecular Feature
1091,3228.4209,3230.9542,7.594,49701,80,537.0629,TRUE,Cpd 1091: 7.594,,537.3928,Negative,-6,-6,7.494,7.727,2300,0.106,0.01,7,1,,262,3,NZ_180830_s24.d,Find by Molecular Feature
1244,3228.3839,3229.7841,8.273,50392,87.9,644.6699,TRUE,Cpd 1244: 8.273,0.0107,644.873,Negative,-5,-6,8.176,8.476,3132,0.097,0.01,9,2,,303,4,NZ_180830_s24.d,Find by Molecular Feature
1040,3227.3528,3228.4114,7.243,71766,100,644.4634,TRUE,Cpd 1040: 7.243,0.004,644.6638,Negative,-2,-6,7.144,7.427,2713,0.093,0.01,16,5,,247,5,NZ_180830_s24.d,Find by Molecular Feature
1628,3222.4943,3224.1947,10.053,176124,100,643.4913,TRUE,Cpd 1628: 10.053,0.0064,643.6924,Negative,-2,-5,9.942,10.166,4564,0.088,0.02,25,4,,390,8,NZ_180830_s24.d,Find by Molecular Feature
1674,3212.5393,3214.1507,10.94,193937,97.4,641.5011,TRUE,Cpd 1674: 10.940,0.0044,641.7013,Negative,-2,-6,10.824,11.057,4455,0.106,0.03,24,5,,404,2,NZ_180830_s24.d,Find by Molecular Feature
1247,3212.4154,3213.8638,8.284,21566,96.3,1605.2004,TRUE,Cpd 1247: 8.284,,1605.6997,Negative,-2,-2,8.201,8.343,1462,0.078,0,5,1,,304,1,NZ_180830_s24.d,Find by Molecular Feature
1039,3211.3921,3212.4615,7.234,59580,97.9,1604.6854,TRUE,Cpd 1039: 7.234,0.0139,1605.1847,Negative,-2,-6,7.094,7.377,2527,0.091,0.01,14,5,,246,1,NZ_180830_s24.d,Find by Molecular Feature
924,3209.4003,3211.0088,6.225,109180,99,533.8926,TRUE,Cpd 924: 6.225,0.0049,534.0609,Negative,-5,-6,6.145,6.32,5839,0.08,0.01,11,2,,207,14,NZ_180830_s24.d,Find by Molecular Feature
1094,3207.4148,3208.9327,7.602,5573162,100,640.4757,TRUE,Cpd 1094: 7.602,0.0009,640.6762,Negative,-2,-8,7.427,7.835,136089,0.116,0.74,45,7,,263,11,NZ_180830_s24.d,Find by Molecular Feature
1072,3207.4109,3208.8535,7.411,351698,80.8,640.4748,TRUE,Cpd 1072: 7.411,0.0012,640.6756,Negative,-2,-7,7.286,7.494,10212,0.077,0.05,23,5,,253,1,NZ_180830_s24.d,Find by Molecular Feature
1192,3207.4101,3208.9415,8.082,206655,87,640.4745,TRUE,Cpd 1192: 8.082,0.0054,640.6756,Negative,-2,-6,7.927,8.218,5412,0.113,0.03,23,5,,290,3,NZ_180830_s24.d,Find by Molecular Feature
1630,3206.5276,3208.1224,10.055,329465,100,1602.2558,TRUE,Cpd 1630: 10.055,0.0042,1602.7576,Negative,-2,-6,9.875,10.191,10893,0.097,0.04,25,5,,390,8,NZ_180830_s24.d,Find by Molecular Feature
1246,3190.4318,3191.8866,8.278,392024,100,637.079,TRUE,Cpd 1246: 8.278,0.0027,637.2799,Negative,-2,-7,8.176,8.484,12804,0.094,0.05,27,6,,303,4,NZ_180830_s24.d,Find by Molecular Feature
1041,3189.4016,3190.8644,7.244,571920,100,530.5597,TRUE,Cpd 1041: 7.244,0.0011,530.7268,Negative,-2,-7,7.119,7.377,14881,0.09,0.08,31,6,,247,5,NZ_180830_s24.d,Find by Molecular Feature
1194,3188.3978,3190.0338,8.088,34706,100,1593.1916,TRUE,Cpd 1194: 8.088,,1593.6942,Negative,-2,-2,7.993,8.201,1452,0.121,0,5,1,,291,1,NZ_180830_s24.d,Find by Molecular Feature
1127,3187.3519,3189.4014,7.757,29923,100,1592.6687,TRUE,Cpd 1127: 7.757,,1593.184,Negative,-2,-2,7.56,7.868,1452,0.113,0,6,1,,269,3,NZ_180830_s24.d,Find by Molecular Feature
1586,3185.5499,3185.6961,9.849,21040,80,636.1019,TRUE,Cpd 1586: 9.849,0.0221,636.1019,Negative,-4,-5,9.758,9.917,2872,0.085,0,4,2,,382,2,NZ_180830_s24.d,Find by Molecular Feature
1627,3184.5476,3186.1992,10.052,3440631,100,635.9024,TRUE,Cpd 1627: 10.052,0.0015,636.1026,Negative,-2,-7,9.9,10.233,68942,0.1,0.45,40,6,,390,8,NZ_180830_s24.d,Find by Molecular Feature
1585,3184.5452,3185.1854,9.847,60444,80.8,635.9018,TRUE,Cpd 1585: 9.847,0.003,635.9018,Negative,-2,-6,9.775,9.925,3054,0.076,0.01,12,4,,382,2,NZ_180830_s24.d,Find by Molecular Feature
1656,3184.5446,3186.0742,10.503,97581,80.2,635.9012,TRUE,Cpd 1656: 10.503,0.0036,636.1003,Negative,-2,-6,10.383,10.683,2682,0.109,0.01,17,4,,398,1,NZ_180830_s24.d,Find by Molecular Feature
1114,3181.3427,3182.7004,7.735,74691,80,635.2615,TRUE,Cpd 1114: 7.735,0.0017,635.4609,Negative,-2,-6,7.544,7.827,2890,0.088,0.01,16,4,,267,3,NZ_180830_s24.d,Find by Molecular Feature
1077,3167.406,3168.8996,7.517,346278,100,526.8938,TRUE,Cpd 1077: 7.517,0.0014,527.0616,Negative,-2,-6,7.435,7.743,11138,0.097,0.05,26,5,,257,2,NZ_180830_s24.d,Find by Molecular Feature
1195,3166.4218,3167.8337,8.097,463678,80,526.7298,TRUE,Cpd 1195: 8.097,0.0011,526.8969,Negative,-2,-6,7.935,8.268,9796,0.136,0.06,20,5,,292,1,NZ_180830_s24.d,Find by Molecular Feature
1131,3166.4204,3167.725,7.789,236256,100,632.277,TRUE,Cpd 1131: 7.789,0.0058,632.4774,Negative,-3,-6,7.669,7.943,6564,0.108,0.03,17,4,,271,1,NZ_180830_s24.d,Find by Molecular Feature
1128,3165.3757,3167.1931,7.761,51479,99.4,1581.6806,TRUE,Cpd 1128: 7.761,,1582.1884,Negative,-2,-2,7.644,7.885,2306,0.11,0.01,6,1,,269,3,NZ_180830_s24.d,Find by Molecular Feature
871,3165.2895,3166.2181,5.836,14624,100,1581.6375,TRUE,Cpd 871: 5.836,,1582.1385,Negative,-2,-2,5.778,5.928,1227,0.082,0,3,1,,190,14,NZ_180830_s24.d,Find by Molecular Feature
984,3157.3348,3158.6035,6.769,103400,90.8,630.4597,TRUE,Cpd 984: 6.769,0.004,630.6591,Negative,-2,-6,6.661,6.919,2586,0.118,0.01,18,5,,227,3,NZ_180830_s24.d,Find by Molecular Feature
1113,3143.3951,3144.8163,7.734,524137,100,522.892,TRUE,Cpd 1113: 7.734,0.0009,523.0593,Negative,-2,-7,7.585,7.877,12056,0.1,0.07,26,6,,267,3,NZ_180830_s24.d,Find by Molecular Feature
874,3143.3098,3144.7654,5.837,27589,100,1570.6476,TRUE,Cpd 874: 5.837,,1571.1489,Negative,-2,-2,5.77,5.92,1959,0.078,0,5,1,,190,14,NZ_180830_s24.d,Find by Molecular Feature
1036,3142.4117,3143.9019,7.154,221800,100,522.7284,TRUE,Cpd 1036: 7.154,0.0036,522.8952,Negative,-2,-6,7.052,7.344,7036,0.117,0.03,23,5,,243,1,NZ_180830_s24.d,Find by Molecular Feature
982,3141.3615,3142.7645,6.767,62128,95.8,1569.6739,TRUE,Cpd 982: 6.767,0.0038,1570.1759,Negative,-2,-5,6.678,6.977,2015,0.154,0.01,8,2,,227,3,NZ_180830_s24.d,Find by Molecular Feature
1494,3140.4053,3141.136,9.624,62002,100,627.0738,TRUE,Cpd 1494: 9.624,,627.0738,Negative,-5,-5,9.534,9.783,4646,0.134,0.01,3,1,,367,3,NZ_180830_s24.d,Find by Molecular Feature
1588,3134.3843,3135.0927,9.879,12258,87.8,1566.1849,TRUE,Cpd 1588: 9.879,,1566.1849,Negative,-2,-2,9.792,9.942,1147,0.097,0,3,1,,383,16,NZ_180830_s24.d,Find by Molecular Feature
1555,3133.3835,3134.8147,9.68,106837,97.8,1043.4539,TRUE,Cpd 1555: 9.680,,1043.7869,Negative,-3,-3,9.617,9.783,7548,0.087,0.01,4,1,,373,7,NZ_180830_s24.d,Find by Molecular Feature
873,3127.3425,3128.7721,5.836,33197,100,1562.664,TRUE,Cpd 873: 5.836,,1563.1656,Negative,-2,-2,5.778,5.928,2296,0.081,0,5,1,,190,14,NZ_180830_s24.d,Find by Molecular Feature
872,3121.3268,3122.9881,5.836,41326,100,1559.6561,TRUE,Cpd 872: 5.836,,1560.1584,Negative,-2,-2,5.762,5.92,2631,0.082,0.01,6,1,,190,14,NZ_180830_s24.d,Find by Molecular Feature
983,3120.3998,3121.626,6.768,235951,100,519.0594,TRUE,Cpd 983: 6.768,,519.0594,Negative,-6,-6,6.603,6.952,12855,0.148,0.03,6,1,,227,3,NZ_180830_s24.d,Find by Molecular Feature
988,3119.3848,3120.8834,6.783,466745,100,622.8699,TRUE,Cpd 988: 6.783,0.0031,623.0702,Negative,-2,-5,6.603,6.961,9533,0.156,0.06,21,4,,229,9,NZ_180830_s24.d,Find by Molecular Feature
875,3105.3608,3106.6993,5.837,63326,100,1551.6731,TRUE,Cpd 875: 5.837,,1552.1744,Negative,-2,-2,5.753,5.937,4056,0.086,0.01,5,1,,190,14,NZ_180830_s24.d,Find by Molecular Feature
877,3099.3456,3100.5708,5.837,68200,100,1548.6653,TRUE,Cpd 877: 5.837,0.0027,1549.1675,Negative,-2,-3,5.762,5.937,3562,0.083,0.01,9,2,,190,14,NZ_180830_s24.d,Find by Molecular Feature
876,3083.3801,3084.8515,5.837,128504,100,1540.6828,TRUE,Cpd 876: 5.837,,1541.1839,Negative,-2,-2,5.728,5.962,7156,0.091,0.02,6,1,,190,14,NZ_180830_s24.d,Find by Molecular Feature
880,3077.3659,3078.8757,5.839,334790,100,511.887,TRUE,Cpd 880: 5.839,0.0022,512.0547,Negative,-2,-6,5.737,5.962,6767,0.084,0.04,26,4,,190,14,NZ_180830_s24.d,Find by Molecular Feature
1093,3072.3627,3073.6251,7.596,95423,100,613.4644,TRUE,Cpd 1093: 7.596,0.0107,613.6646,Negative,-5,-6,7.51,7.752,4107,0.108,0.01,9,2,,262,3,NZ_180830_s24.d,Find by Molecular Feature
1524,3070.431,3071.813,9.631,31907,99.3,766.6005,TRUE,Cpd 1524: 9.631,,766.6005,Negative,-4,-4,9.542,9.733,2284,0.097,0,5,1,,368,35,NZ_180830_s24.d,Find by Molecular Feature
995,3066.3751,3068.6934,6.807,29250,80,510.0552,TRUE,Cpd 995: 6.807,,510.5614,Negative,-6,-6,6.719,6.878,1843,0.082,0,6,1,,230,1,NZ_180830_s24.d,Find by Molecular Feature
882,3061.3986,3062.8446,5.839,327660,100,1529.6922,TRUE,Cpd 882: 5.839,0.0044,1530.194,Negative,-2,-5,5.737,5.978,14642,0.089,0.04,21,4,,190,14,NZ_180830_s24.d,Find by Molecular Feature
883,3060.4126,3062.6943,5.84,42412,80,509.0615,TRUE,Cpd 883: 5.840,,509.3935,Negative,-6,-6,5.762,5.953,2623,0.088,0.01,6,1,,190,14,NZ_180830_s24.d,Find by Molecular Feature
216,3059.2553,3060.4311,0.731,9389,92,1528.6204,TRUE,Cpd 216: 0.731,,1528.6204,Negative,-2,-2,0.699,0.774,1126,0.049,0,4,1,,17,60,NZ_180830_s24.d,Find by Molecular Feature
1534,3055.3362,3056.0245,9.634,29932,100,610.06,TRUE,Cpd 1534: 9.634,,610.06,Negative,-5,-5,9.534,9.742,3274,0.107,0,3,1,,369,11,NZ_180830_s24.d,Find by Molecular Feature
879,3039.4209,3040.9265,5.838,3146054,100,505.5631,TRUE,Cpd 879: 5.838,0.0019,505.7299,Negative,-2,-7,5.687,6.012,89568,0.091,0.42,41,6,,190,14,NZ_180830_s24.d,Find by Molecular Feature
228,3036.2719,3037.4707,0.732,12606,84,1517.1287,TRUE,Cpd 228: 0.732,,1517.1287,Negative,-2,-2,0.699,0.766,1446,0.041,0,4,1,,17,60,NZ_180830_s24.d,Find by Molecular Feature
1045,3029.2497,3030.1838,7.248,21184,100,1513.6176,TRUE,Cpd 1045: 7.248,,1513.6176,Negative,-2,-2,7.186,7.344,1909,0.094,0,4,1,,248,16,NZ_180830_s24.d,Find by Molecular Feature
1060,3022.2417,3023.5391,7.255,12474,100,1510.1136,TRUE,Cpd 1060: 7.255,,1510.6142,Negative,-2,-2,7.202,7.31,1007,0.072,0,4,1,,248,16,NZ_180830_s24.d,Find by Molecular Feature
230,3014.2931,3015.8036,0.732,17157,86.9,1506.1393,TRUE,Cpd 230: 0.732,,1506.1393,Negative,-2,-2,0.699,0.774,1782,0.042,0,5,1,,17,60,NZ_180830_s24.d,Find by Molecular Feature
1058,3006.2658,3007.6598,7.254,47378,100,1502.1256,TRUE,Cpd 1058: 7.254,,1502.6259,Negative,-2,-2,7.177,7.36,2253,0.099,0.01,5,1,,248,16,NZ_180830_s24.d,Find by Molecular Feature
1053,2990.298,2991.5797,7.253,62365,100,1494.1417,TRUE,Cpd 1053: 7.253,,1494.6436,Negative,-2,-2,7.161,7.36,3278,0.101,0.01,5,1,,248,16,NZ_180830_s24.d,Find by Molecular Feature
1841,2987.9611,2988.7967,16.189,35968,80,496.9862,TRUE,Cpd 1841: 16.189,,496.9862,Negative,-6,-6,16.045,16.236,3600,0.092,0,3,1,,442,6,NZ_180830_s24.d,Find by Molecular Feature
1055,2984.2833,2985.7852,7.253,87695,100,1491.134,TRUE,Cpd 1055: 7.253,0.0055,1491.6342,Negative,-2,-2,7.169,7.377,3715,0.097,0.01,9,1,,248,16,NZ_180830_s24.d,Find by Molecular Feature
